POI_ID,POI_Name,Country,Region_type,POI_Latitude,POI_Longitude,POI_Type_Detailed,Time_To_Visit,Family_Friendly_Index,Transit_Time,Local_Transfer(USD),Accessebility_Value,Visitor_Volume,Seasonality_Index,Food_Index,Operating_Hours,Safety_Index,Cost_of_POI,connectivity_index
POI_02892,One&Only Resort Hotel - Melbourne,Australia,Mountain,-37.849988,144.971939,Resort Hotel,40.3,100,102,107,58,800000,72,65,24,78,27,55
POI_02893,One&Only Business Hotel - Hong Kong,Hong Kong,Mountain,22.320389,114.141431,Business Hotel,65.1,96,75,89,47,800000,72,67,24,74,23,72
POI_02894,One&Only Resort - Los Angeles,United States,Metropolitan,34.095271,-118.278019,Resort,70.9,100,26,22,64,800000,52,72,9,66,169,86
POI_02895,Jumeirah Corporate Office - United States,United States,Coastal,39.811233,-100.443204,Corporate Office,1.9,83,114,103,57,800000,65,62,10,75,65,62
POI_02896,Jumeirah Resort - Auckland,New Zealand,Metropolitan,-36.80988,174.719441,Resort,24.4,88,24,19,78,800000,54,83,15,81,132,90
POI_02897,Jumeirah Adventure Center - Las Vegas,United States,Suburban,36.138462,-115.130626,Adventure Center,10.4,83,75,33,46,800000,40,61,9,65,58,55
POI_02898,Fairmont Resort Hotel - United States,United States,Urban,39.778864,-100.438923,Resort Hotel,96.1,100,30,20,61,800000,32,69,24,70,298,61
POI_02899,Fairmont Hotel - Rome,Italy,Historical,41.871126,12.487105,Hotel,28.5,99,38,36,54,800000,49,50,24,68,59,61
POI_02900,Shangri-La Luxury Hotel - Rio de Janeiro,Brazil,Metropolitan,-22.867033,-43.166997,Luxury Hotel,44.5,100,34,29,69,800000,64,88,24,62,76,95
POI_02901,Shangri-La Spa Resort - United Kingdom,United Kingdom,Historical,54.688836,-3.293231,Spa Resort,74.8,100,26,18,46,747031,57,65,11,73,225,65
POI_02902,Peninsula Luxury Hotel - Tokyo,Japan,Metropolitan,35.669377,139.681866,Luxury Hotel,33.6,100,27,38,70,800000,46,79,24,82,177,92
POI_02903,Peninsula Resort - United States,United States,Metropolitan,39.79412,-100.449979,Resort,109.6,82,12,11,81,800000,59,74,8,67,86,75
POI_02904,Peninsula Resort - Amsterdam,Netherlands,Historical,52.323321,4.90212,Resort,57.6,94,51,30,63,800000,49,69,9,92,129,60
POI_02905,Banyan Spa Resort - Miami,United States,Coastal,25.729489,-80.170077,Spa Resort,105.9,100,102,87,54,800000,70,74,15,81,215,56
POI_02906,Anantara Resort Hotel - United Kingdom,United Kingdom,Coastal,54.729622,-3.258874,Resort Hotel,97.8,91,109,129,55,800000,75,64,24,80,163,69
POI_02907,Anantara Luxury Hotel - Auckland,New Zealand,Suburban,-36.844754,174.727446,Luxury Hotel,89.7,94,108,52,45,800000,56,63,24,73,63,53
POI_02908,Minor Beach Resort - Dubai,UAE,Metropolitan,25.18708,55.22629,Beach Resort,114.1,93,11,5,72,800000,48,73,16,81,208,84
POI_02909,Centara Beach Resort - Athens,Greece,Historical,37.992233,23.757586,Beach Resort,111.1,86,28,28,56,800000,50,58,10,71,114,56
POI_02910,Centara Beach Resort - Prague,Czech Republic,Historical,50.074341,14.450737,Beach Resort,73.3,80,22,19,63,800000,62,51,8,71,377,74
POI_02911,Marriott Cruise Port - United States,United States,Metropolitan,39.739154,-100.43846,Cruise Port,159.1,81,29,19,71,800000,57,76,10,78,32,78
POI_02912,Marriott Business Hotel - France,France,Mountain,46.577068,1.86757,Business Hotel,95.6,100,91,92,65,800000,70,73,24,65,47,62
POI_02913,Marriott Eco Lodge - Singapore,Singapore,Metropolitan,1.354469,103.838379,Eco Lodge,10.5,100,23,20,79,800000,51,79,9,86,172,96
POI_02914,Hilton Corporate Lounge - Las Vegas,United States,Coastal,36.153808,-115.150393,Corporate Lounge,11.6,88,58,80,48,800000,75,59,13,79,46,71
POI_02915,Hilton Hotel - Las Vegas,United States,Suburban,36.140025,-115.106528,Hotel,97.3,78,63,39,45,800000,38,54,24,62,171,73
POI_02916,InterContinental Hotel - United Kingdom,United Kingdom,Mountain,54.674871,-3.307029,Hotel,61.1,91,100,123,44,800000,84,49,24,62,48,56
POI_02917,Wyndham Luxury Hotel - United Kingdom,United Kingdom,Historical,54.715489,-3.280031,Luxury Hotel,79.8,100,40,56,61,800000,33,58,24,79,176,54
POI_02918,Accor Tech Hub - Mumbai,India,Coastal,19.107348,72.885118,Tech Hub,4.3,100,70,63,49,800000,83,51,15,78,93,59
POI_02919,Accor Tourist Info - United States,United States,Coastal,39.795974,-100.4506,Tourist Info,3.7,98,86,76,46,800000,77,71,9,69,63,74
POI_02920,Accor Resort - Barcelona,Spain,Mountain,41.420418,2.172155,Resort,113.0,91,109,100,51,800000,74,59,14,62,119,71
POI_02921,Best Resort - Los Angeles,United States,Rural,34.061624,-118.205078,Resort,51.0,79,105,97,45,800000,34,53,15,80,179,75
POI_02922,Hyatt Mountain Resort - Melbourne,Australia,Mountain,-37.850363,144.918395,Mountain Resort,39.4,99,50,33,62,800000,82,58,9,79,193,66
POI_02923,Radisson Resort Hotel - France,France,Suburban,46.596509,1.851145,Resort Hotel,102.8,74,81,52,51,800000,45,66,24,74,260,53
POI_02924,Radisson Hotel - Vienna,Austria,Historical,48.195755,16.416723,Hotel,42.4,89,33,43,67,800000,34,68,24,81,148,61
POI_02925,Choice Resort Hotel - France,France,Historical,46.558601,1.898932,Resort Hotel,112.3,81,53,21,60,800000,38,69,24,76,106,56
POI_02926,Choice Resort Hotel - Shanghai,China,Urban,31.192739,121.445354,Resort Hotel,104.6,100,42,53,69,800000,60,84,24,68,37,67
POI_02927,Expedia Marina - France,France,Metropolitan,46.598338,1.857873,Marina,10.3,87,36,51,83,800000,43,84,10,77,58,74
POI_02928,Expedia Tour Office - Kyoto,Japan,Historical,34.986392,135.728211,Tour Office,2.2,76,20,29,54,800000,57,51,11,71,77,76
POI_02929,Booking Destination Office - Hong Kong,Hong Kong,Historical,22.307717,114.159865,Destination Office,3.6,92,50,33,67,800000,62,60,8,77,22,74
POI_02930,Booking Corporate Office - Shanghai,China,Suburban,31.185813,121.461005,Corporate Office,1.9,84,37,22,53,800000,47,68,9,69,160,59
POI_02931,Airbnb Resort Hotel - Bali,Indonesia,Coastal,-8.301957,115.120643,Resort Hotel,95.3,100,57,50,49,800000,82,52,24,66,53,76
POI_02932,TripAdvisor Tech Hub - Los Angeles,United States,Mountain,34.057175,-118.283138,Tech Hub,8.4,100,31,43,54,800000,84,55,14,77,70,53
POI_02933,TripAdvisor Marina - Bangkok,Thailand,Coastal,13.777182,100.507009,Marina,4.9,87,113,147,57,800000,62,72,13,65,116,57
POI_02934,Carnival Nature Reserve - France,France,Rural,46.581246,1.873605,Nature Reserve,4.9,73,83,54,65,800000,41,65,11,75,77,68
POI_02935,Carnival Tech Hub - Athens,Greece,Historical,37.996545,23.699818,Tech Hub,10.4,81,42,35,47,800000,32,52,9,60,115,61
POI_02936,Carnival Tour Office - Amsterdam,Netherlands,Island,52.36658,4.897467,Tour Office,2.4,77,74,107,59,800000,78,69,8,85,173,65
POI_02937,Royal Tourist Info - United States,United States,Urban,39.801648,-100.473586,Tourist Info,11.7,97,42,37,84,800000,35,75,16,69,35,57
POI_02938,Royal Corporate Office - United Kingdom,United Kingdom,Coastal,54.743494,-3.282625,Corporate Office,3.1,85,107,89,62,800000,69,49,10,65,72,74
POI_02939,Norwegian Marina - Athens,Greece,Historical,38.008675,23.747842,Marina,9.9,86,35,17,45,800000,47,52,16,78,35,76
POI_02940,Norwegian Marina - United Kingdom,United Kingdom,Suburban,54.669936,-3.235204,Marina,5.1,85,89,55,60,800000,39,67,17,66,109,63
POI_02941,TUI Travel Agency - Rio de Janeiro,Brazil,Historical,-22.872505,-43.20944,Travel Agency,11.9,100,37,32,66,800000,37,51,17,69,51,76
POI_02942,TUI Tour Office - Kyoto,Japan,Historical,34.971889,135.770919,Tour Office,2.1,88,24,32,64,800000,38,62,9,77,134,61
POI_02943,Thomas Destination Office - Vienna,Austria,Coastal,48.198901,16.37043,Destination Office,3.3,100,70,54,65,800000,80,58,10,80,155,73
POI_02944,Thomas Conservation Area - Berlin,Germany,Coastal,52.504362,13.442043,Conservation Area,11.4,87,69,39,54,800000,79,56,17,81,173,72
POI_02945,Thomas Corporate Office - Berlin,Germany,Suburban,52.530187,13.373997,Corporate Office,1.7,100,70,103,68,800000,51,51,10,70,151,53
POI_02946,G Business Hotel - France,France,Suburban,46.644568,1.912923,Business Hotel,107.6,100,44,36,44,800000,49,65,24,63,23,73
POI_02947,G Activity Hub - Miami,United States,Coastal,25.760825,-80.216213,Activity Hub,9.8,93,92,77,43,800000,87,66,12,68,119,65
POI_02948,Intrepid Business Center - Paris,France,Rural,48.856889,2.391713,Business Center,3.3,100,35,27,50,800000,46,66,15,66,162,64
POI_02949,Intrepid Tourist Office - Rome,Italy,Historical,41.930176,12.473598,Tourist Office,1.2,80,22,32,44,800000,43,65,11,62,132,54
POI_02950,Abercrombie Business Center - France,France,Coastal,46.636695,1.865028,Business Center,4.0,99,102,87,44,800000,65,68,12,62,172,56
POI_02951,Trafalgar Tour Office - Las Vegas,United States,Island,36.202923,-115.117854,Tour Office,2.6,90,88,46,51,800000,65,67,10,74,62,69
POI_02952,Trafalgar Tourist Info - Prague,Czech Republic,Historical,50.074788,14.479385,Tourist Info,6.2,77,18,19,68,800000,35,50,16,70,96,62
POI_02953,Contiki Travel Agency - Melbourne,Australia,Island,-37.856478,144.964164,Travel Agency,3.5,93,119,150,61,800000,82,55,10,80,173,59
POI_02954,Contiki Cruise Port - Rome,Italy,Historical,41.945543,12.52175,Cruise Port,111.7,87,37,51,57,800000,49,68,17,74,158,60
POI_02955,Contiki Travel Agency - San Francisco,United States,Island,37.795337,-122.43729,Travel Agency,10.6,80,82,49,54,800000,87,53,13,72,155,57
POI_02956,Insight Booking Office - United States,United States,Suburban,39.828235,-100.478509,Booking Office,2.3,91,75,77,68,800000,56,65,8,70,126,70
POI_02957,Insight Tour Office - United Kingdom,United Kingdom,Coastal,54.74519,-3.240943,Tour Office,3.3,76,105,73,60,800000,84,60,8,79,22,72
POI_02958,Collette Tour Office - San Francisco,United States,Rural,37.796705,-122.431416,Tour Office,1.3,100,41,18,59,800000,32,62,9,69,50,68
POI_02959,Collette Tour Office - Bangkok,Thailand,Suburban,13.769898,100.48738,Tour Office,1.1,84,52,49,54,800000,47,65,11,76,76,61
POI_02960,Collette Tourist Info - Berlin,Germany,Rural,52.508642,13.422351,Tourist Info,11.8,74,87,109,52,800000,43,74,10,63,111,59
POI_02961,Tauck Booking Office - Las Vegas,United States,Coastal,36.177709,-115.146689,Booking Office,3.9,90,39,53,50,800000,68,59,8,61,178,55
POI_02962,Tauck Nature Reserve - Prague,Czech Republic,Historical,50.085857,14.415543,Nature Reserve,11.8,100,25,37,68,800000,58,64,8,75,24,59
POI_02963,Tauck Outdoor Recreation - Prague,Czech Republic,Historical,50.084504,14.413134,Outdoor Recreation,7.1,80,16,13,50,800000,48,67,12,65,87,57
POI_02964,Globus Executive Office - France,France,Metropolitan,46.590572,1.857186,Executive Office,1.4,100,13,14,62,800000,32,70,11,67,106,73
POI_02965,Globus Visitor Center - United Kingdom,United Kingdom,Rural,54.665473,-3.27986,Visitor Center,8.2,83,119,83,64,800000,52,72,17,65,21,60
POI_02966,Cosmos Wildlife Center - United Kingdom,United Kingdom,Coastal,54.671204,-3.251932,Wildlife Center,7.5,78,40,35,61,800000,60,51,10,68,90,55
POI_02967,Cosmos Hotel - Barcelona,Spain,Urban,41.374332,2.165027,Hotel,36.4,84,50,40,64,800000,40,68,24,69,60,63
POI_02968,Cosmos Tourist Info - United Kingdom,United Kingdom,Urban,54.676331,-3.251356,Tourist Info,11.8,95,29,14,72,800000,48,81,10,62,34,62
POI_02969,Gate Booking Office - United Kingdom,United Kingdom,Coastal,54.739989,-3.25835,Booking Office,2.3,89,82,80,43,800000,89,48,8,63,161,73
POI_02970,Grand Business Center - United Kingdom,United Kingdom,Urban,54.662631,-3.254278,Business Center,9.1,88,25,15,60,800000,42,74,14,69,20,62
POI_02971,Road Visitor Center - France,France,Urban,46.628514,1.85455,Visitor Center,9.8,93,48,36,66,800000,39,77,12,73,66,66
POI_02972,Road Destination Office - New York,United States,Metropolitan,40.688185,-73.963091,Destination Office,2.9,94,20,13,83,800000,62,75,11,73,152,86
POI_02973,Road Destination Office - Las Vegas,United States,Suburban,36.131658,-115.097511,Destination Office,1.0,95,105,96,43,800000,53,63,8,63,111,75
POI_02974,Adventure Tech Hub - Vienna,Austria,Island,48.246159,16.344321,Tech Hub,9.5,100,53,66,45,800000,86,55,13,75,111,64
POI_02975,Pacific Tourist Info - Bangkok,Thailand,Mountain,13.741794,100.45904,Tourist Info,4.0,84,42,52,54,800000,67,49,17,68,168,60
POI_02976,China Destination Office - United States,United States,Suburban,39.751462,-100.416669,Destination Office,2.2,78,100,62,44,800000,35,64,9,70,122,64
POI_02977,Wendy Travel Agency - Tokyo,Japan,Metropolitan,35.669496,139.653931,Travel Agency,6.4,100,16,19,64,800000,59,74,14,92,79,92
POI_02978,Wendy Visitor Center - United Kingdom,United Kingdom,Suburban,54.716943,-3.260193,Visitor Center,11.2,93,116,150,66,800000,50,65,11,60,156,76
POI_02979,Cox Tour Office - Barcelona,Spain,Rural,41.370444,2.160195,Tour Office,2.6,100,40,40,62,800000,48,73,8,68,179,58
POI_02980,Cox Corporate Office - United States,United States,Island,39.752897,-100.480553,Corporate Office,1.8,100,76,78,48,800000,73,54,8,79,115,69
POI_02981,Kuoni Business Center - Seoul,South Korea,Island,37.586376,127.01675,Business Center,11.2,79,92,95,60,800000,66,73,16,79,136,64
POI_02982,Virgin Tech Hub - Prague,Czech Republic,Historical,50.116909,14.41234,Tech Hub,4.1,82,50,20,48,800000,30,62,15,81,121,67
POI_02983,Jet2holidays Cruise Port - Prague,Czech Republic,Historical,50.03364,14.428823,Cruise Port,132.2,97,48,31,69,800000,40,70,9,60,94,60
POI_02984,On Resort Hotel - United Kingdom,United Kingdom,Urban,54.669601,-3.244833,Resort Hotel,87.4,87,54,30,58,800000,51,78,24,76,208,64
POI_02985,Travelzoo Tech Hub - United States,United States,Island,39.80346,-100.485597,Tech Hub,9.5,100,55,33,46,800000,78,53,17,60,44,57
POI_02986,Secret Spa Resort - France,France,Coastal,46.595908,1.920582,Spa Resort,101.0,76,46,23,43,800000,79,54,13,75,247,54
POI_02987,Secret Spa Resort - France,France,Urban,46.637269,1.912242,Spa Resort,85.6,89,47,36,71,800000,61,73,12,62,439,63
POI_02988,Luxury Wildlife Center - Cancun,Mexico,Coastal,21.178318,-86.86302,Wildlife Center,11.4,92,65,40,49,800000,75,57,13,70,86,62
POI_02989,Luxury Hotel - Cancun,Mexico,Coastal,21.122515,-86.853742,Hotel,87.8,79,33,16,55,800000,77,53,24,60,117,60
POI_02990,Scenic Marina - United Kingdom,United Kingdom,Urban,54.72687,-3.257369,Marina,10.9,100,59,76,76,800000,36,87,11,63,33,73
POI_02991,Scenic Cruise Terminal - San Francisco,United States,Mountain,37.819533,-122.46266,Cruise Terminal,177.3,85,58,48,50,800000,78,73,11,75,30,59
POI_02992,Scenic Marina - San Francisco,United States,Mountain,37.811983,-122.385561,Marina,11.3,100,119,129,62,800000,64,68,10,70,140,75
POI_02993,Emerald Wildlife Center - Berlin,Germany,Urban,52.541665,13.441153,Wildlife Center,8.5,84,33,19,64,800000,42,83,15,73,69,62
POI_02994,Emerald Resort Hotel - Bangkok,Thailand,Metropolitan,13.78931,100.470482,Resort Hotel,84.4,84,17,19,71,800000,63,73,24,61,290,91
POI_02995,Avalon Corporate Office - Venice,Italy,Island,45.417641,12.319615,Corporate Office,2.1,86,99,123,69,800000,89,51,9,72,31,53
POI_02996,Viking Marina - Athens,Greece,Historical,38.013788,23.688466,Marina,3.3,88,41,41,53,800000,42,58,10,81,24,71
POI_02997,Crystal Cruise Terminal - London,United Kingdom,Metropolitan,51.466004,-0.121668,Cruise Terminal,99.0,92,12,13,61,800000,42,78,15,65,71,78
POI_02998,Crystal Marina - Dubai,UAE,Coastal,25.243438,55.289123,Marina,3.2,88,41,57,55,800000,62,60,17,76,115,55
POI_02999,Regent Outdoor Recreation - San Francisco,United States,Urban,37.775737,-122.422482,Outdoor Recreation,11.0,80,41,54,60,800000,36,67,9,75,35,62
POI_03000,Regent Mountain Resort - Athens,Greece,Historical,38.007293,23.717808,Mountain Resort,104.2,100,19,9,46,800000,59,55,10,81,214,54
POI_03001,Seabourn Port - Venice,Italy,Rural,45.467271,12.316205,Port,5.4,96,59,53,67,800000,47,60,8,75,87,58
POI_03002,Club Outdoor Recreation - Venice,Italy,Suburban,45.442416,12.313853,Outdoor Recreation,11.0,74,105,123,62,800000,30,68,16,73,107,70
POI_03003,Club Visitor Center - Rio de Janeiro,Brazil,Coastal,-22.932688,-43.187435,Visitor Center,4.0,100,83,72,59,800000,85,73,16,72,175,61
POI_03004,Sandals Business Hotel - Sydney,Australia,Coastal,-33.870245,151.209622,Business Hotel,25.5,100,102,45,53,800000,60,49,24,81,26,54
POI_03005,Sandals Luxury Hotel - Paris,France,Metropolitan,48.900111,2.387754,Luxury Hotel,118.6,84,29,38,73,800000,62,66,24,72,41,85
POI_03006,Beaches Luxury Hotel - Kyoto,Japan,Historical,34.980987,135.804071,Luxury Hotel,110.6,100,29,31,47,800000,54,62,24,70,165,54
POI_03007,Beaches Resort - Miami,United States,Coastal,25.727369,-80.175082,Resort,33.6,81,57,77,54,800000,82,71,13,62,74,53
POI_03008,RIU Hotel - United States,United States,Coastal,39.825939,-100.475604,Hotel,30.4,100,34,17,52,800000,70,66,24,63,117,54
POI_03009,Atlantis Business Hotel - Vienna,Austria,Metropolitan,48.198065,16.402375,Business Hotel,66.5,91,18,8,77,800000,57,80,24,86,129,77
POI_03010,Four Resort - Bangkok,Thailand,Suburban,13.762303,100.532011,Resort,76.7,76,78,94,52,800000,33,52,17,64,146,58
POI_03011,Ritz-Carlton Cruise Terminal - Mumbai,India,Historical,19.051763,72.837035,Cruise Terminal,210.7,100,52,69,58,800000,59,52,9,72,66,68
POI_03012,Mandarin Business Center - United Kingdom,United Kingdom,Metropolitan,54.696823,-3.279856,Business Center,5.9,81,13,18,75,800000,49,73,12,70,135,78
POI_03013,Mandarin Resort - Rio de Janeiro,Brazil,Urban,-22.932734,-43.172884,Resort,55.5,100,46,53,58,800000,61,87,13,74,43,55
POI_03014,Aman Luxury Hotel - Melbourne,Australia,Mountain,-37.856212,144.94115,Luxury Hotel,36.4,93,46,58,56,800000,89,60,24,66,79,64
POI_03015,Aman Luxury Hotel - Amsterdam,Netherlands,Island,52.346775,4.877251,Luxury Hotel,28.8,100,72,41,59,800000,72,53,24,81,56,75
POI_03016,Aman Beach Resort - United States,United States,Rural,39.822855,-100.443943,Beach Resort,96.7,84,34,14,49,800000,49,71,12,61,261,54
POI_03017,Six Wildlife Center - Rome,Italy,Historical,41.933241,12.536355,Wildlife Center,6.5,94,41,41,50,800000,43,74,10,62,155,72
POI_03018,Rosewood Resort - United States,United States,Urban,39.766105,-100.410977,Resort,31.9,100,42,17,81,800000,64,64,13,80,97,69
POI_03019,Rosewood Mountain Resort - France,France,Urban,46.637775,1.922914,Mountain Resort,27.7,95,55,69,67,800000,61,79,13,62,360,54
POI_03020,Rosewood Resort - Miami,United States,Coastal,25.731102,-80.201746,Resort,77.2,100,83,64,59,800000,83,58,8,64,232,56
POI_03021,Belmond Activity Hub - France,France,Rural,46.637694,1.853888,Activity Hub,7.9,99,99,104,49,800000,42,63,12,63,38,69
POI_03022,Belmond Visitor Center - Athens,Greece,Historical,38.000334,23.682707,Visitor Center,6.1,100,58,69,69,800000,42,67,10,79,68,63
POI_03023,Soneva Port - United States,United States,Mountain,39.791203,-100.406871,Port,10.6,100,71,80,47,800000,80,61,10,60,78,76
POI_03024,One&Only Spa Resort - Bali,Indonesia,Coastal,-8.357637,115.118877,Spa Resort,44.7,89,57,66,45,800000,63,67,10,81,289,76
POI_03025,Jumeirah Cruise Terminal - Hong Kong,Hong Kong,Metropolitan,22.352255,114.12779,Cruise Terminal,193.0,78,30,36,59,800000,46,75,12,62,57,93
POI_03026,Jumeirah Cruise Port - Venice,Italy,Urban,45.461082,12.274802,Cruise Port,158.9,94,27,21,82,800000,34,89,14,69,70,74
POI_03027,Fairmont Resort Hotel - Mumbai,India,Coastal,19.043762,72.834423,Resort Hotel,77.1,80,108,135,56,800000,79,73,24,80,346,67
POI_03028,Shangri-La Resort - Auckland,New Zealand,Suburban,-36.845926,174.76618,Resort,80.3,90,56,83,44,800000,61,51,12,67,97,53
POI_03029,Peninsula Resort Hotel - Seoul,South Korea,Mountain,37.605925,126.941017,Resort Hotel,118.9,100,43,27,53,800000,64,71,24,69,59,70
POI_03030,Peninsula Luxury Hotel - New York,United States,Metropolitan,40.697648,-73.962627,Luxury Hotel,53.0,100,14,19,66,800000,42,79,24,64,122,80
POI_03031,Banyan Business Hotel - Singapore,Singapore,Metropolitan,1.316948,103.798462,Business Hotel,106.3,85,29,29,66,800000,43,72,24,91,144,96
POI_03032,Banyan Business Hotel - United States,United States,Coastal,39.823106,-100.433271,Business Hotel,90.5,87,106,119,62,800000,71,74,24,74,133,62
POI_03033,Anantara Resort - United States,United States,Suburban,39.771349,-100.462975,Resort,24.6,88,68,56,64,800000,54,50,16,70,124,67
POI_03034,Anantara Resort - United States,United States,Island,39.763098,-100.479855,Resort,89.0,97,63,83,48,800000,62,72,17,61,81,74
POI_03035,Minor Business Hotel - United Kingdom,United Kingdom,Urban,54.702182,-3.256509,Business Hotel,103.3,100,28,14,84,800000,54,71,24,72,83,54
POI_03036,Minor Hotel - Mumbai,India,Coastal,19.057896,72.920758,Hotel,58.9,84,92,57,57,800000,67,52,24,66,26,74
