POI_ID,POI_Name,Country,Region_type,POI_Latitude,POI_Longitude,POI_Type_Detailed,Time_To_Visit,Family_Friendly_Index,Transit_Time(in mins),Local_Transfer(USD),Accessebility_Value,Visitor_Volume(in thousands),Seasonality_Index,Food_Index,Operating_Hours,Safety_Index,Cost_of_POI,Connectivity_index
POI_03153,Paris Botanical Garden,France,Historical,48.897863,2.304918,Botanical Garden,Winter Season,6.5,102,Yes,8.3,4633.3,7.5,8.4,8:00 AM - 20:00 PM,8.7,135.07,7.3
POI_03154,Bangkok Adventure Park,Thailand,Urban,13.722287,100.462603,Adventure Park,Winter Season,6.6,71,Yes,4.1,650.2,6.7,6.8,9:00 AM - 19:00 PM,5.4,164.88,6.3
POI_03155,Rome Shopping District,Italy,Historical,41.93677,12.537393,Shopping District,January-March,4.8,82,No,4.4,10205,3.6,7.6,24 Hours,6.4,466.37,5.1
POI_03156,Dubai Shopping District,UAE,Urban,25.171779,55.313785,Shopping District,Summer Season,7.2,105,Yes,8.9,6327.2,9.4,8.7,8:00 AM - 19:00 PM,6.4,279.88,8.4
POI_03157,Dubai Historical Monument,UAE,Urban,25.16304,55.285958,Historical Monument,January-March,6.6,17,No,8,1674.4,4.2,7.1,6:00 AM - 17:00 PM,7.1,77.78,5.4
POI_03158,Los Angeles Adventure Park,United States,Urban,34.006074,-118.228563,Adventure Park,Spring-Fall,8.8,16,Yes,8.6,1201.1,5.1,6.3,8:00 AM - 18:00 PM,6.3,416.36,6.8
POI_03159,Sydney Shopping District,Australia,Coastal,-33.820004,151.208799,Shopping District,April-June,6.7,69,No,5.3,5101.6,5.4,4.6,24 Hours,5,247.35,5.7
POI_03160,Singapore Beach Resort,Singapore,Urban,1.306705,103.815344,Beach Resort,October-December,6.6,116,No,9.1,403.9,4.4,5.1,24 Hours,7.1,105.67,7.7
POI_03161,Barcelona Museum,Spain,Coastal,41.340562,2.168395,Museum,January-March,5.2,31,No,5.4,2404.2,5.3,6.3,9:00 AM - 17:00 PM,4.2,177.11,7
POI_03162,Paris Archaeological Site,France,Historical,48.882555,2.371739,Archaeological Site,Year-Round,8,49,Yes,5.2,4149,3.4,5,10:00 AM - 19:00 PM,5.7,460.62,5.8
POI_03163,Barcelona Food Market,Spain,Coastal,41.347906,2.218196,Food Market,Winter Season,7.6,95,No,6.4,719.2,6.1,5.6,7:00 AM - 22:00 PM,5.6,491.49,8.1
POI_03164,Sydney Cultural Center,Australia,Coastal,-33.826782,151.16715,Cultural Center,January-March,4.3,117,Yes,5,8031.6,5.4,8.1,6:00 AM - 19:00 PM,5.1,280.73,6.7
POI_03165,Tokyo Adventure Park,Japan,Urban,35.657154,139.618493,Adventure Park,January-March,8.5,19,Yes,7.8,2467.2,5.7,6.2,7:00 AM - 22:00 PM,6.3,134.08,8.7
POI_03166,Phuket Historical Monument,Thailand,Coastal,7.848136,98.375693,Historical Monument,April-June,7.8,67,Yes,9.2,1467.6,6,6.6,7:00 AM - 19:00 PM,8.4,133.43,6.1
POI_03167,Paris Museum,France,Historical,48.815405,2.374036,Museum,July-September,5.5,115,No,7.9,4472.7,5.4,5,9:00 AM - 22:00 PM,8.2,301.14,6.6
POI_03168,Tokyo Religious Site,Japan,Urban,35.715438,139.691602,Religious Site,Summer Season,4.8,113,No,6.5,1982.8,6.8,4.8,10:00 AM - 19:00 PM,4.7,405.83,6.2
POI_03169,Phuket Shopping District,Thailand,Coastal,7.855971,98.440178,Shopping District,Summer Season,7.4,115,No,4.3,2475.8,8.7,6.7,7:00 AM - 20:00 PM,4.9,409.54,5.4
POI_03170,Los Angeles Beach Resort,United States,Urban,34.079234,-118.230096,Beach Resort,July-September,4.7,110,No,4.9,19232.9,4.8,5.9,24 Hours,9,173.81,7
POI_03171,Paris Scenic Viewpoint,France,Historical,48.862458,2.395045,Scenic Viewpoint,October-December,8,95,No,7.1,6360.3,4.4,5.7,24 Hours,5.9,209.3,7.3
POI_03172,Paris Botanical Garden,France,Historical,48.887554,2.355751,Botanical Garden,Year-Round,8.9,115,No,5.2,42845.5,5.5,5.1,7:00 AM - 22:00 PM,8.9,479.93,7.4
POI_03173,Maldives Historical Monument,Maldives,Island,3.20853,73.219825,Historical Monument,Spring-Fall,6.4,66,Yes,7,253.5,6.4,5.7,9:00 AM - 19:00 PM,6.6,78.35,8.9
POI_03174,Los Angeles Botanical Garden,United States,Urban,34.003006,-118.24563,Botanical Garden,October-December,6.5,39,Yes,4.5,2356,5.6,6.3,8:00 AM - 20:00 PM,6.9,161.11,4.7
POI_03175,Barcelona Theme Park,Spain,Coastal,41.349362,2.160105,Theme Park,April-June,6.8,74,Yes,7.8,19206.4,4.1,6.9,6:00 AM - 22:00 PM,8,490.28,7.3
POI_03176,Barcelona Archaeological Site,Spain,Coastal,41.428629,2.20467,Archaeological Site,October-December,9.2,91,Yes,7.8,752.5,3.3,6.2,10:00 AM - 19:00 PM,8.7,230.53,7.2
POI_03177,Rome Scenic Viewpoint,Italy,Historical,41.925487,12.497624,Scenic Viewpoint,July-September,8.8,76,No,7.9,59905.3,5.3,6.3,24 Hours,9.1,438.05,7
POI_03178,Singapore Theme Park,Singapore,Urban,1.379091,103.784345,Theme Park,January-March,4.5,33,Yes,5,27028.3,6.6,5.5,7:00 AM - 19:00 PM,7.8,387.83,7.3
POI_03179,Barcelona Theme Park,Spain,Coastal,41.373297,2.143787,Theme Park,April-June,5.3,53,Yes,7.4,4649.7,5,7.6,10:00 AM - 22:00 PM,9,260.16,7.9
POI_03180,London Beach Resort,United Kingdom,Historical,51.509037,-0.12892,Beach Resort,January-March,5.4,38,Yes,7.4,3828.4,6.9,8.4,24 Hours,7.9,80.36,6
POI_03181,Istanbul Cultural Center,Turkey,Historical,41.041709,29.014791,Cultural Center,July-September,7.4,83,No,6.7,1058.7,5.8,5,9:00 AM - 22:00 PM,6.3,270.48,5.5
POI_03182,Istanbul Beach Resort,Turkey,Historical,40.999121,28.969914,Beach Resort,Summer Season,9.4,91,Yes,6.6,1059,8.1,8.4,24 Hours,7.5,286.01,6.5
POI_03183,New York Art Gallery,United States,Urban,40.716865,-74.009236,Art Gallery,July-September,4.5,101,No,7.5,1664,6.9,6.3,24 Hours,7.1,383.55,6.9
POI_03184,Dubai Art Gallery,UAE,Urban,25.205316,55.245881,Art Gallery,October-December,7.8,66,No,4.8,22546.3,6.4,6.9,24 Hours,7.7,364.22,9.3
POI_03185,Singapore Wildlife Sanctuary,Singapore,Urban,1.323359,103.800571,Wildlife Sanctuary,Summer Season,7.4,16,No,9.1,1019.2,8.8,5.6,8:00 AM - 20:00 PM,6.5,118.46,7.1
POI_03186,Bangkok Nature Park,Thailand,Urban,13.774038,100.482089,Nature Park,Spring-Fall,5.7,25,No,4.7,36272,3.4,4.8,9:00 AM - 18:00 PM,4.4,64.48,5.2
POI_03187,Maldives Religious Site,Maldives,Island,3.225833,73.200712,Religious Site,October-December,7.3,17,Yes,8,2897.7,4.9,6.4,24 Hours,8,146.95,8.2
POI_03188,Paris Historical Monument,France,Historical,48.832332,2.374779,Historical Monument,Year-Round,4.9,93,Yes,5.7,11164,3.7,6.2,10:00 AM - 20:00 PM,5.1,392.22,5.8
POI_03189,Paris Botanical Garden,France,Historical,48.90325,2.378855,Botanical Garden,Spring-Fall,4.8,39,No,4,1508.7,5,3.3,9:00 AM - 18:00 PM,5.9,398.93,4.7
POI_03190,Paris Beach Resort,France,Historical,48.845691,2.324614,Beach Resort,October-December,3.4,101,Yes,6.2,1397.6,6.1,5.6,24 Hours,4.9,338.53,5.6
POI_03191,Dubai Archaeological Site,UAE,Urban,25.176039,55.314071,Archaeological Site,January-March,5.3,31,No,9.9,11001,3.3,8.6,8:00 AM - 17:00 PM,8.7,471.94,8.8
POI_03192,Tokyo Mountain Resort,Japan,Urban,35.664192,139.656094,Mountain Resort,April-June,5.7,27,No,7.4,1197.9,5.3,6.1,24 Hours,7.3,89.84,6.1
POI_03193,Los Angeles Museum,United States,Urban,34.008484,-118.212361,Museum,Year-Round,7.1,35,Yes,5.5,796.4,3.9,8.2,24 Hours,7.6,455.46,7.8
POI_03194,Rome Beach Resort,Italy,Historical,41.87233,12.510272,Beach Resort,July-September,7.3,99,No,4.5,1506.1,5.6,5.4,24 Hours,7.2,382.04,7.7
POI_03195,Paris Cultural Center,France,Historical,48.883437,2.333839,Cultural Center,Year-Round,4.8,42,Yes,5.5,2162.1,5.2,5.8,24 Hours,6.1,319.21,6.7
POI_03196,Paris Religious Site,France,Historical,48.823092,2.39815,Religious Site,October-December,4.4,117,No,4,8114.1,5.5,6.5,9:00 AM - 19:00 PM,5.8,348.24,5.6
POI_03197,Tokyo Historical Monument,Japan,Urban,35.659377,139.668015,Historical Monument,Winter Season,6.9,41,No,6.7,66.7,6.7,7.3,24 Hours,5.5,142.08,4.5
POI_03198,Bali Historical Monument,Indonesia,Island,-8.297792,115.095084,Historical Monument,Spring-Fall,6.4,43,Yes,5.1,148.5,6.2,6.9,7:00 AM - 20:00 PM,6,277.16,4.5
POI_03199,Phuket Archaeological Site,Thailand,Coastal,7.881046,98.342412,Archaeological Site,January-March,3.5,96,No,3.7,1856.8,4.4,5.8,6:00 AM - 19:00 PM,5.4,254.26,5.8
POI_03200,Sydney Archaeological Site,Australia,Coastal,-33.903444,151.218903,Archaeological Site,Summer Season,4.5,92,No,6.9,220.1,6.8,6.6,24 Hours,4.8,435.17,7.6
POI_03201,Tokyo Mountain Resort,Japan,Urban,35.679835,139.676881,Mountain Resort,Spring-Fall,5.8,15,Yes,3.9,229.6,4.6,6,24 Hours,5.5,229.53,5.2
POI_03202,Bangkok Adventure Park,Thailand,Urban,13.749695,100.472921,Adventure Park,Winter Season,4.6,85,No,6.2,10905.2,7.1,7.2,6:00 AM - 17:00 PM,5.2,422.78,5.2
POI_03203,Istanbul Botanical Garden,Turkey,Historical,41.017011,28.949071,Botanical Garden,Winter Season,4.8,16,No,3.4,196,6.1,4.9,24 Hours,6.5,164.71,4.7
POI_03204,Maldives Scenic Viewpoint,Maldives,Island,3.246234,73.232227,Scenic Viewpoint,July-September,5.9,48,Yes,4.2,11123.8,5.9,4,10:00 AM - 21:00 PM,4.9,200.36,7.7
POI_03205,Paris Nature Park,France,Historical,48.885479,2.39235,Nature Park,Summer Season,6,91,No,6.9,4061.2,6.6,4.9,24 Hours,7.4,214.27,6
POI_03206,Rome Religious Site,Italy,Historical,41.886318,12.515815,Religious Site,July-September,7.8,82,Yes,6,5313.8,5.6,4.8,10:00 AM - 22:00 PM,5.7,370.71,5
POI_03207,New York Food Market,United States,Urban,40.705885,-73.959534,Food Market,Winter Season,8.5,56,Yes,4.8,412.1,7.2,6.9,6:00 AM - 18:00 PM,6.1,471.95,8.7
POI_03208,Los Angeles Archaeological Site,United States,Urban,34.083642,-118.262013,Archaeological Site,April-June,5.3,43,No,6.6,230.8,4.3,5.9,10:00 AM - 18:00 PM,5.7,179.31,5.2
POI_03209,Paris Food Market,France,Historical,48.857815,2.353635,Food Market,Winter Season,4.8,76,No,3.6,5058.4,8.2,3.6,9:00 AM - 22:00 PM,5,143.49,4.8
POI_03210,Los Angeles Museum,United States,Urban,34.015654,-118.289369,Museum,April-June,5.9,109,No,4.3,122.2,6.8,4.6,9:00 AM - 19:00 PM,4.3,356.59,5
POI_03211,Barcelona Shopping District,Spain,Coastal,41.360812,2.200937,Shopping District,July-September,4,68,No,5.5,6966.9,6.8,3.6,24 Hours,5.8,109.36,4.8
POI_03212,Bali Scenic Viewpoint,Indonesia,Island,-8.378262,115.118676,Scenic Viewpoint,October-December,8,49,Yes,7.9,1614.2,5.3,7.1,24 Hours,7.9,333.54,8.5
POI_03213,Maldives Nature Park,Maldives,Island,3.212704,73.257881,Nature Park,January-March,5,77,No,6.5,82.7,4.2,4.1,6:00 AM - 22:00 PM,6.6,321.32,4.8
POI_03214,Bali Museum,Indonesia,Island,-8.378835,115.096144,Museum,January-March,6.6,93,No,6.7,3104.1,3.3,7,8:00 AM - 18:00 PM,5.9,148.63,5.4
POI_03215,Bangkok Beach Resort,Thailand,Urban,13.713926,100.502574,Beach Resort,Winter Season,5.1,92,No,4.5,157.2,7.7,7.9,24 Hours,7.2,117,7.9
POI_03216,London Mountain Resort,United Kingdom,Historical,51.477816,-0.173917,Mountain Resort,Summer Season,6.6,28,No,6.3,4813.4,9.4,4.8,24 Hours,6.1,274.46,7.4
POI_03217,Los Angeles Mountain Resort,United States,Urban,34.03871,-118.214724,Mountain Resort,January-March,4.8,115,No,8.7,1941.2,5,5.4,24 Hours,7.1,106.77,8.8
POI_03218,Tokyo Shopping District,Japan,Urban,35.670327,139.684519,Shopping District,Year-Round,7.4,116,Yes,7,8558.4,5.9,8.2,6:00 AM - 22:00 PM,5.5,498.34,6.3
POI_03219,Bali Religious Site,Indonesia,Island,-8.389164,115.083758,Religious Site,July-September,5.6,25,No,5.2,14968,6.1,5.2,24 Hours,5.6,66.86,4.7
POI_03220,Phuket Archaeological Site,Thailand,Coastal,7.89677,98.371851,Archaeological Site,Spring-Fall,5.8,90,Yes,5.8,5508,4.1,8.7,8:00 AM - 22:00 PM,8.9,106.03,8.7
POI_03221,Bali Historical Monument,Indonesia,Island,-8.293759,115.08193,Historical Monument,Winter Season,6.9,21,No,6.2,4152.7,7.9,6.3,24 Hours,6.2,127.55,6
POI_03222,Bangkok Mountain Resort,Thailand,Urban,13.758864,100.472667,Mountain Resort,October-December,3.4,117,Yes,3.2,444.8,5.8,5.9,24 Hours,4.8,368.65,4.7
POI_03223,New York Theme Park,United States,Urban,40.736307,-74.043932,Theme Park,Spring-Fall,4.2,117,Yes,4.8,7290.5,3.1,6.1,24 Hours,5.8,132.86,5.9
POI_03224,Istanbul Art Gallery,Turkey,Historical,41.028159,28.93489,Art Gallery,Summer Season,5.1,98,No,5.8,248.7,7.7,4.1,7:00 AM - 19:00 PM,5.9,474.83,5.1
POI_03225,Los Angeles Museum,United States,Urban,34.033308,-118.269429,Museum,Spring-Fall,6.5,112,Yes,6.4,5019.9,3.4,7.5,24 Hours,5.4,214.99,7.4
POI_03226,Bali Botanical Garden,Indonesia,Island,-8.381504,115.076368,Botanical Garden,Spring-Fall,5.1,32,No,5.4,7419.2,4.9,4.8,8:00 AM - 21:00 PM,5.8,237.34,5.2
POI_03227,London Mountain Resort,United Kingdom,Historical,51.48719,-0.108573,Mountain Resort,Winter Season,5.7,78,No,4.6,496.2,8.9,3.6,24 Hours,4.4,441.62,5.9
POI_03228,Rome Scenic Viewpoint,Italy,Historical,41.92265,12.513586,Scenic Viewpoint,Spring-Fall,7.2,66,Yes,6.5,3550,6.5,6.1,9:00 AM - 17:00 PM,8.7,173.99,6
POI_03229,New York Cultural Center,United States,Urban,40.685862,-73.966291,Cultural Center,July-September,6.4,116,No,7,95.7,5.5,6.2,9:00 AM - 18:00 PM,6,431.81,4.6
POI_03230,Paris Museum,France,Historical,48.903665,2.368249,Museum,Year-Round,7.2,74,No,4.8,1290.3,3.6,6.2,24 Hours,7.7,84.11,7.4
POI_03231,Bali Cultural Center,Indonesia,Island,-8.319943,115.052533,Cultural Center,Winter Season,5.5,54,Yes,4.5,13396.6,8.8,3.6,9:00 AM - 21:00 PM,4.9,353.22,6.5
POI_03232,Bali Religious Site,Indonesia,Island,-8.377959,115.111096,Religious Site,Summer Season,3.7,68,No,3.3,966.3,8,3.3,10:00 AM - 18:00 PM,5.5,190.4,4.1
POI_03233,Los Angeles Botanical Garden,United States,Urban,34.050253,-118.271726,Botanical Garden,Summer Season,4.4,105,Yes,7.2,709.4,6.9,5.5,9:00 AM - 19:00 PM,6.6,306.89,7.5
POI_03234,Tokyo Art Gallery,Japan,Urban,35.626976,139.61092,Art Gallery,Spring-Fall,7.8,18,Yes,4.2,4861.4,5.9,6.9,6:00 AM - 22:00 PM,7.6,309.48,6
POI_03235,Sydney Scenic Viewpoint,Australia,Coastal,-33.883505,151.246579,Scenic Viewpoint,Winter Season,7.2,88,No,8,72.2,6.5,6.3,6:00 AM - 18:00 PM,7.4,476.54,6
POI_03236,Bangkok Theme Park,Thailand,Urban,13.794179,100.550846,Theme Park,Spring-Fall,5.6,74,Yes,6.6,6751.9,5,4.7,6:00 AM - 19:00 PM,5.9,285.85,8
POI_03237,Bali Nature Park,Indonesia,Island,-8.315995,115.072021,Nature Park,January-March,4.6,32,No,4.7,670.2,3.6,3.9,7:00 AM - 20:00 PM,4.8,287.51,6
POI_03238,Sydney Wildlife Sanctuary,Australia,Coastal,-33.830083,151.245498,Wildlife Sanctuary,Winter Season,6,101,Yes,6.1,499.4,7.6,7.4,7:00 AM - 20:00 PM,8.5,275.01,5.9
POI_03239,Bangkok Archaeological Site,Thailand,Urban,13.756344,100.5442,Archaeological Site,July-September,6.1,48,Yes,4.9,1916.7,5.9,5.4,9:00 AM - 19:00 PM,6.3,192.81,6.7
POI_03240,Istanbul Shopping District,Turkey,Historical,41.041705,29.024458,Shopping District,Year-Round,4.6,61,No,6.4,7120.1,6.7,7.9,10:00 AM - 22:00 PM,8,304.15,7.7
POI_03241,Los Angeles Scenic Viewpoint,United States,Urban,34.01464,-118.20424,Scenic Viewpoint,April-June,6.3,54,No,5.8,14922.5,6.1,5.4,9:00 AM - 18:00 PM,7.1,209.89,6.8
POI_03242,London Theme Park,United Kingdom,Historical,51.495821,-0.158725,Theme Park,April-June,5.1,55,Yes,6.5,890.1,6.3,7.4,6:00 AM - 18:00 PM,6.5,279.06,6.8
POI_03243,Istanbul Adventure Park,Turkey,Historical,41.003529,28.96607,Adventure Park,Summer Season,5,26,No,9.2,1906.5,8.2,5.7,24 Hours,9.3,261.08,8.1
POI_03244,Paris Museum,France,Historical,48.812786,2.326901,Museum,Year-Round,8.1,44,Yes,6,9796.7,5.2,5.7,8:00 AM - 17:00 PM,7.6,176.92,5.8
POI_03245,Phuket Theme Park,Thailand,Coastal,7.875322,98.345885,Theme Park,Winter Season,8.2,97,No,7.8,5636.3,9.6,4.5,8:00 AM - 22:00 PM,8,79.03,8.3
POI_03246,Maldives Historical Monument,Maldives,Island,3.169451,73.178795,Historical Monument,Winter Season,4.9,45,No,7.4,345.2,8,5.1,24 Hours,7.3,203.3,7.5
POI_03247,Bangkok Nature Park,Thailand,Urban,13.732865,100.488637,Nature Park,Year-Round,7.8,110,No,6.4,8896.2,3.9,7.7,6:00 AM - 20:00 PM,5.9,311.45,8.2
POI_03248,Tokyo Historical Monument,Japan,Urban,35.631228,139.60135,Historical Monument,Spring-Fall,5.6,67,Yes,8.7,4948.8,6.7,5.8,24 Hours,6.7,130.89,6.4
POI_03249,Singapore Nature Park,Singapore,Urban,1.312308,103.783024,Nature Park,January-March,5.1,41,No,3.9,4484.4,4.5,3.2,24 Hours,5.5,466.86,4.9
POI_03250,Sydney Botanical Garden,Australia,Coastal,-33.894437,151.251505,Botanical Garden,January-March,5.9,95,No,6.7,11209.4,4.8,6.1,6:00 AM - 17:00 PM,4.5,400.11,6.4
POI_03251,Istanbul Food Market,Turkey,Historical,41.047996,29.023084,Food Market,Spring-Fall,4,80,Yes,3.9,12295.1,5.5,4.4,24 Hours,5.3,401.17,5.3
POI_03252,Sydney Beach Resort,Australia,Coastal,-33.828157,151.185607,Beach Resort,October-December,5.3,71,Yes,4.1,9700.3,4,7.9,24 Hours,6.7,128,6.4
POI_03253,Los Angeles Adventure Park,United States,Urban,34.027851,-118.234648,Adventure Park,October-December,4.3,80,No,6.8,919.9,5.1,3.9,8:00 AM - 21:00 PM,5,495.84,6.6
POI_03254,Los Angeles Religious Site,United States,Urban,34.05261,-118.225022,Religious Site,January-March,4.8,72,Yes,6.7,1010,5.4,5.3,24 Hours,6.3,415.53,6.7
POI_03255,Paris Cultural Center,France,Historical,48.869305,2.325657,Cultural Center,Winter Season,5.6,82,No,5,28076.8,8.8,7.3,24 Hours,7.9,434.29,7.8
POI_03256,Phuket Adventure Park,Thailand,Coastal,7.890191,98.434063,Adventure Park,January-March,6.8,98,Yes,3.9,3958.5,6.7,4.6,10:00 AM - 18:00 PM,5.5,441.85,6.7
POI_03257,London Museum,United Kingdom,Historical,51.549977,-0.166453,Museum,Year-Round,5.9,110,Yes,8.4,2558.8,5.9,8.2,7:00 AM - 22:00 PM,7.6,488.53,6.6
POI_03258,Tokyo Art Gallery,Japan,Urban,35.675653,139.608396,Art Gallery,Summer Season,7.3,39,Yes,4.9,5587.4,8.6,5.9,10:00 AM - 22:00 PM,6.5,262,6.8
POI_03259,Los Angeles Museum,United States,Urban,34.042786,-118.251772,Museum,Year-Round,5.7,21,No,6.6,13116.3,4.1,5.9,24 Hours,6.9,103.2,9.4
POI_03260,Singapore Religious Site,Singapore,Urban,1.343821,103.821285,Religious Site,Year-Round,6.2,60,Yes,6.1,4435.3,4.1,6.8,24 Hours,8.3,440.28,7.3
POI_03261,Maldives Museum,Maldives,Island,3.159928,73.263473,Museum,January-March,5,40,No,4.4,692.5,5.7,6.4,6:00 AM - 22:00 PM,8.2,89.05,7.7
POI_03262,Bali Nature Park,Indonesia,Island,-8.34182,115.107534,Nature Park,April-June,6.1,20,No,4.7,512.2,6.4,8.8,9:00 AM - 22:00 PM,6,54.58,8.6
POI_03263,Rome Theme Park,Italy,Historical,41.919085,12.483023,Theme Park,July-September,3.6,16,No,5.8,1807.7,5.1,5.5,6:00 AM - 19:00 PM,5.7,195.86,4.3
POI_03264,Tokyo Art Gallery,Japan,Urban,35.639694,139.690576,Art Gallery,Summer Season,4.5,37,Yes,6.8,9501.5,7.2,6.8,10:00 AM - 20:00 PM,5.9,129.45,5.7
POI_03265,Maldives Wildlife Sanctuary,Maldives,Island,3.236188,73.214833,Wildlife Sanctuary,Spring-Fall,6.2,95,No,4.5,595.6,3.1,6.1,24 Hours,6.5,204.83,5.6
POI_03266,Rome Theme Park,Italy,Historical,41.929962,12.528142,Theme Park,April-June,7.2,21,Yes,8.2,4009.9,4.1,5.4,6:00 AM - 17:00 PM,9.2,112.88,7.9
POI_03267,Barcelona Museum,Spain,Coastal,41.390839,2.163783,Museum,Summer Season,9,24,No,8.1,1899.1,7.5,8.2,24 Hours,8.9,472.51,5.7
POI_03268,Singapore Adventure Park,Singapore,Urban,1.338174,103.782983,Adventure Park,Year-Round,4.6,74,Yes,3.1,4151.5,5.6,4.7,6:00 AM - 18:00 PM,6.2,97.03,5.5
POI_03269,Bangkok Nature Park,Thailand,Urban,13.806105,100.50286,Nature Park,October-December,3.7,52,No,4.4,6927,5,5.6,8:00 AM - 18:00 PM,4.1,85.05,5.7
POI_03270,Barcelona Scenic Viewpoint,Spain,Coastal,41.384085,2.195479,Scenic Viewpoint,Summer Season,3.9,59,Yes,5.1,25002.2,9.2,4,8:00 AM - 18:00 PM,5.8,450.5,5.9
POI_03271,Tokyo Archaeological Site,Japan,Urban,35.718375,139.697303,Archaeological Site,Winter Season,6.4,20,No,5.6,919.8,9.6,8.7,9:00 AM - 18:00 PM,6.6,362.05,7.4
POI_03272,Phuket Botanical Garden,Thailand,Coastal,7.879871,98.421081,Botanical Garden,January-March,6,111,No,5.5,7471.7,5.4,4.6,10:00 AM - 18:00 PM,4,74.28,4.2
POI_03273,Singapore Scenic Viewpoint,Singapore,Urban,1.391973,103.783977,Scenic Viewpoint,July-September,6.8,18,Yes,6.8,5825.2,5.8,6.2,24 Hours,7.9,209.2,7.9
POI_03274,Tokyo Museum,Japan,Urban,35.681605,139.640641,Museum,Summer Season,8.8,60,No,8,4357.3,9,5.2,10:00 AM - 18:00 PM,8.5,112.77,6.6
POI_03275,Sydney Art Gallery,Australia,Coastal,-33.86343,151.247078,Art Gallery,Summer Season,5.4,94,Yes,6.3,177.7,7.2,6.4,24 Hours,4.4,343.73,5.1
POI_03276,Los Angeles Archaeological Site,United States,Urban,34.021266,-118.290673,Archaeological Site,Summer Season,5.6,22,No,7.1,5745.6,9.8,9.5,10:00 AM - 21:00 PM,8.4,130.26,5.8
POI_03277,Rome Historical Monument,Italy,Historical,41.885377,12.529617,Historical Monument,Summer Season,6.6,59,Yes,4.6,1307.2,7.9,6.4,10:00 AM - 18:00 PM,7.9,225.55,6.1
POI_03278,Phuket Archaeological Site,Thailand,Coastal,7.926728,98.405404,Archaeological Site,Winter Season,6.8,60,No,4.9,8564.4,6.5,7.1,8:00 AM - 19:00 PM,7.6,493.14,8.5
POI_03279,Rome Food Market,Italy,Historical,41.907005,12.449042,Food Market,Year-Round,7.3,109,No,4.3,3676.9,3.1,6.5,7:00 AM - 21:00 PM,5.7,228.26,5.6
POI_03280,Bali Food Market,Indonesia,Island,-8.351492,115.066546,Food Market,October-December,4.1,16,No,4.6,11309.3,6.2,5.1,8:00 AM - 17:00 PM,6.6,150.63,6.7
POI_03281,New York Shopping District,United States,Urban,40.683335,-74.029208,Shopping District,January-March,4.2,17,No,8.2,6460.6,5.4,6,24 Hours,7.4,72.51,7.5
POI_03282,Bali Theme Park,Indonesia,Island,-8.314257,115.076375,Theme Park,Winter Season,5.2,55,No,4.3,1103.9,7.5,5.9,9:00 AM - 18:00 PM,7.5,194.99,5.1
POI_03283,Dubai Mountain Resort,UAE,Urban,25.216828,55.295494,Mountain Resort,January-March,8.6,32,No,8.9,438.2,5,5.7,24 Hours,6.2,485.06,5.8
POI_03284,Istanbul Shopping District,Turkey,Historical,41.002805,28.967202,Shopping District,January-March,4.5,88,Yes,6.4,612.6,5,8.1,24 Hours,7.9,289.21,7.1
POI_03285,Bangkok Archaeological Site,Thailand,Urban,13.75514,100.505406,Archaeological Site,July-September,5.9,62,Yes,6,220.6,4,5.2,24 Hours,5.2,460.84,4.9
POI_03286,Rome Art Gallery,Italy,Historical,41.920524,12.519362,Art Gallery,January-March,4.3,98,No,6.4,172.9,6.2,5.1,7:00 AM - 21:00 PM,7.4,168.23,5.5
POI_03287,Singapore Adventure Park,Singapore,Urban,1.317768,103.808007,Adventure Park,July-September,5.7,79,Yes,5.6,9520.6,4.2,4.6,10:00 AM - 17:00 PM,5.8,270.93,6.7
POI_03288,Phuket Nature Park,Thailand,Coastal,7.914237,98.416351,Nature Park,July-September,6,106,No,4.3,5795.5,6.1,6.2,24 Hours,5.8,92.31,4.1
POI_03289,Dubai Beach Resort,UAE,Urban,25.208501,55.306846,Beach Resort,April-June,8.3,56,No,6.7,231.1,5,8.9,24 Hours,5.7,443.07,5.8
POI_03290,Sydney Art Gallery,Australia,Coastal,-33.849102,151.216237,Art Gallery,April-June,5,81,No,6.3,9433.8,4.3,6.8,10:00 AM - 18:00 PM,8.3,235.66,7.9
POI_03291,Dubai Shopping District,UAE,Urban,25.244366,55.274016,Shopping District,April-June,4.3,89,Yes,4.5,1778.7,3.9,4.6,24 Hours,4.4,207.84,5.2
POI_03292,Sydney Mountain Resort,Australia,Coastal,-33.845894,151.211174,Mountain Resort,Summer Season,6.2,94,Yes,5.4,43.7,9.8,6.5,24 Hours,5.7,430.26,8.5
POI_03293,Tokyo Mountain Resort,Japan,Urban,35.71286,139.636264,Mountain Resort,January-March,7.7,37,Yes,6.1,1259.5,3.1,7.4,24 Hours,6.6,153.69,5.5
POI_03294,Sydney Museum,Australia,Coastal,-33.858323,151.237527,Museum,Spring-Fall,4.6,96,No,6.1,6361.4,3.1,5.3,24 Hours,5.4,282.98,4.3
POI_03295,Phuket Historical Monument,Thailand,Coastal,7.864652,98.437306,Historical Monument,Winter Season,5.3,50,Yes,6.5,1800.1,9,5.3,8:00 AM - 18:00 PM,8.4,167.34,8.3
