POI_ID,Company_ID,Company_Name,HQ_Country,Service_Type,FY_Year,Total_Customers_To_POI,Active_Tourists,Avg_Customer_Rating,Revenue(USD),Marketing_Expenditure_USD,Avg_Booking_Value,Destinations_Preference_Index,Tech_Adaptability_index,Digital_Channel_Share,Customer_Retention,Avg_Trip_Cost_USD,Commission,CSR_Focus_index,Reviews,Booking_Platforms
POI_02455,COMP_0006,Wyndham Hotels,Indonesia,Travel Agency,2023,48378906,43533667,6.7,257209.01,51177.54,6.5,5.8,5.9,0.83,0.6,823.98,308386.55,6.5,Peaceful atmosphere perfect for relaxation and unwinding,TripAdvisor
POI_02456,COMP_0014,Booking Holdings,United States,Hotel Chain,2022,1675709,1325892,9.1,125919.71,23541.46,5,9,5.6,0.46,0.77,759.18,149461.17,5.4,Good value for money with comfortable accommodations,Direct Website
POI_02457,COMP_0010,Minor Hotels,Australia,Tour Operator,2024,308340,235246,7.5,67506.56,12950.39,4,4.7,5.4,0.62,0.59,2199.84,80456.95,7.4,Clean and comfortable with friendly staff members,TripAdvisor
POI_02458,COMP_0029,Contiki Holidays,Singapore,Travel Agency,2021,1596935,1242440,6.4,125069.15,26816.05,5.7,6.2,4.5,0.62,0.52,1498.26,151885.2,3.8,Peaceful atmosphere perfect for relaxation and unwinding,Airbnb
POI_02459,COMP_0017,TUI Group,Indonesia,Resort,2024,2955529,2405542,6.9,492573.28,110206,5.2,3.8,5.1,0.55,0.65,1235.24,602779.28,3.6,Beautiful setting with convenient location access,TripAdvisor
POI_02460,COMP_0020,Intrepid Travel,Thailand,Cruise Line,2023,358897,279948,6.3,248127.67,57505.61,5.4,3.3,3.8,0.64,0.41,2023.62,305633.28,5.3,Breathtaking views and stunning natural scenery,Airbnb
POI_02461,COMP_0030,Insight Vacations,Australia,Resort,2021,1450193,1042888,6.6,87339.02,17560.96,3.8,6.4,6.3,0.63,0.43,364.28,104899.98,3.9,Lovely place with authentic local experiences,Direct Website
POI_02462,COMP_0001,Marriott International,Singapore,Cruise Line,2021,173772,148712,8.3,335907.34,57467.24,7,6.2,4.6,0.94,0.69,1054.64,393374.58,5.2,Peaceful atmosphere perfect for relaxation and unwinding,Direct Website
POI_02463,COMP_0003,IHG Hotels,France,Tour Operator,2021,5586587,3983654,7.9,342862.81,83732.38,4.1,5.6,5,0.76,0.53,641.21,426595.19,6.7,Breathtaking views and stunning natural scenery,Booking.com
POI_02464,COMP_0018,Thomas Cook,Spain,Tour Operator,2020,20727735,17021815,6.8,113707.62,14108.33,4.9,3.6,5.9,0.63,0.58,933.32,127815.95,6.2,Great location but slightly crowded during peak season,TripAdvisor
POI_02465,COMP_0015,Airbnb Inc,Turkey,Resort,2020,1720734,1502358,9.5,373229.37,46787.86,6,9.5,8.3,0.9,0.6,389.62,420017.23,6,Beautiful setting with convenient location access,TripAdvisor
POI_02466,COMP_0029,Contiki Holidays,Japan,Tour Operator,2020,498449,371874,6.5,373353.04,69801.82,4.1,3.4,5.5,0.68,0.54,1180.08,443154.86,4.1,Breathtaking views and stunning natural scenery,Airbnb
POI_02467,COMP_0010,Minor Hotels,United States,Travel Agency,2022,6051182,4439919,8.5,343744.13,53822.64,6.6,8.3,5.6,0.31,0.73,710.77,397566.77,4.3,Beautiful setting with convenient location access,TripAdvisor
POI_02468,COMP_0025,Disney Cruise Line,United States,Tour Operator,2024,19868837,16873593,6.8,387347.89,68789.55,3.7,4.4,5.9,0.89,0.58,1038.2,456137.44,5.6,Professional service and attention to detail,Expedia
POI_02469,COMP_0003,IHG Hotels,Turkey,Resort,2020,16708807,14557531,8,145657.92,19688.23,5.2,6.5,7.4,0.46,0.6,740.6,165346.15,6.5,Breathtaking views and stunning natural scenery,Airbnb
POI_02470,COMP_0006,Wyndham Hotels,Thailand,Travel Agency,2020,2935655,2401447,7.3,382519.03,71334.96,6.7,6,4.5,0.9,0.6,1412.68,453853.99,4.4,Peaceful atmosphere perfect for relaxation and unwinding,TripAdvisor
POI_02471,COMP_0019,G Adventures,Indonesia,Cruise Line,2022,865404,717864,6.6,338850.41,75298.55,3.2,4,3.7,0.47,0.43,1557.45,414148.96,5.3,Best vacation spot we have visited recently,TripAdvisor
POI_02472,COMP_0020,Intrepid Travel,Thailand,Travel Agency,2023,11071763,9051774,9.7,87299.81,11204.47,3.4,5.4,8,0.64,0.84,757.28,98504.28,6.9,Breathtaking views and stunning natural scenery,Expedia
POI_02473,COMP_0001,Marriott International,United States,Resort,2021,23567552,20463332,7.1,391023.79,71997.28,4.5,7,6.4,0.58,0.52,1737.27,463021.07,6.8,Excellent staff and well-maintained property throughout,TripAdvisor
POI_02474,COMP_0005,Accor Hotels,UAE,Resort,2023,1852589,1503541,6.6,412837.24,82038.78,2.1,4.7,5.8,0.41,0.41,532.09,494876.02,6.1,Amazing experience with exceptional service and beautiful facilities,Airbnb
POI_02475,COMP_0003,IHG Hotels,France,Resort,2024,508985,408105,7.3,144860.86,17732.56,5,6.9,3.7,0.35,0.48,1682.13,162593.42,3.8,Disappointing considering the price point charged,Direct Website
POI_02476,COMP_0022,Royal Caribbean,Spain,Tour Operator,2022,1317028,1104593,6.6,276941.47,38388,4.7,4.4,4.7,0.36,0.63,1605.06,315329.47,5.8,Lovely place with authentic local experiences,Booking.com
POI_02477,COMP_0008,Best Western,Italy,Cruise Line,2023,549320,446137,6.9,354925.91,46168.32,6.5,6.6,3.5,0.38,0.55,3072.44,401094.23,6.4,Outstanding service exceeded our expectations completely,Direct Website
POI_02478,COMP_0012,Melia Hotels,Thailand,Travel Agency,2022,1752755,1441493,6.3,138665.33,21782.47,2,5.5,5.4,0.36,0.58,2932.44,160447.8,4.8,Lovely place with authentic local experiences,Booking.com
POI_02479,COMP_0029,Contiki Holidays,Turkey,Resort,2021,2350310,1743091,6.5,169746.84,37058.39,5.1,6.5,5.4,0.35,0.52,242.7,206805.23,3.8,Highly recommended for first-time visitors,Expedia
POI_02480,COMP_0027,Abercrombie & Kent,United States,Travel Agency,2023,24851778,17476958,7.5,137705.07,32316.32,2.3,3.9,4.6,0.56,0.61,348.09,170021.39,7.4,Exceeded expectations in every possible way,Airbnb
POI_02481,COMP_0022,Royal Caribbean,United Kingdom,Travel Agency,2023,1306014,943529,8.8,497062.52,51701.38,7.9,5.3,7.2,0.66,0.7,544.67,548763.9,5.3,Beautiful setting with convenient location access,Expedia
POI_02482,COMP_0001,Marriott International,Singapore,Cruise Line,2022,2606860,2258388,6.2,432650.39,51948.29,3,4.6,3.2,0.36,0.5,2343.92,484598.68,3.7,Would definitely return for another visit soon,Expedia
POI_02483,COMP_0020,Intrepid Travel,Italy,Resort,2023,2745635,2163582,7.8,382485.62,73915.05,6.9,5.8,4.3,0.4,0.48,2176.59,456400.67,4.7,Beautiful setting with convenient location access,Expedia
POI_02484,COMP_0030,Insight Vacations,Australia,Hotel Chain,2021,421381,372974,7.5,489029.05,80144.3,5,5.6,7.5,0.57,0.67,262.87,569173.35,7,Disappointing considering the price point charged,Airbnb
POI_02485,COMP_0017,TUI Group,Japan,Hotel Chain,2024,72038491,64012569,6,462470.03,49190.75,5.6,5.8,3.1,0.8,0.41,1320.44,511660.78,3.6,Unforgettable experience with lasting memories,Airbnb
POI_02486,COMP_0004,Hyatt Hotels,Singapore,Tour Operator,2024,2275814,1673441,9.2,253238.46,48164.48,5.8,6.4,6.8,0.96,0.76,442.08,301402.94,5.9,Amazing experience with exceptional service and beautiful facilities,TripAdvisor
POI_02487,COMP_0009,Radisson Hotel Group,France,Tour Operator,2023,1352841,1115697,7.1,157372.65,17414.74,3.2,6.5,5.7,0.75,0.55,1171.5,174787.39,6.8,Outstanding service exceeded our expectations completely,Booking.com
POI_02488,COMP_0023,Norwegian Cruise Line,Australia,Tour Operator,2022,3273037,2557399,6.7,430703.36,98368.41,6.2,3.9,4.8,0.97,0.42,2973.68,529071.77,5.3,Great location but slightly crowded during peak season,TripAdvisor
POI_02489,COMP_0027,Abercrombie & Kent,France,Cruise Line,2024,9019859,7262671,8.6,119870.06,23196.95,4.1,6.8,7.3,0.45,0.73,1057.28,143067.01,6.8,Disappointing considering the price point charged,Direct Website
POI_02490,COMP_0006,Wyndham Hotels,Spain,Travel Agency,2020,622753,472781,8.3,374470.63,61127.69,4.5,6.2,8.2,0.83,0.75,468.29,435598.32,6.2,Great location but slightly crowded during peak season,Airbnb
POI_02491,COMP_0001,Marriott International,Turkey,Resort,2021,595156,513211,9,388771.46,54884.6,4.3,5.7,8.7,0.76,0.58,871.98,443656.06,5.1,Peaceful atmosphere perfect for relaxation and unwinding,Booking.com
POI_02492,COMP_0014,Booking Holdings,United Kingdom,Hotel Chain,2023,1739736,1290049,9.5,239497.07,39999.49,9.3,5.4,9,0.79,0.59,1853.16,279496.56,7,Great location but slightly crowded during peak season,Airbnb
POI_02493,COMP_0004,Hyatt Hotels,Italy,Tour Operator,2021,261935,235580,6.4,346755.42,65275.66,3.1,3.7,5.4,0.88,0.4,163.12,412031.08,3.5,Relaxing environment with modern amenities available,Booking.com
POI_02494,COMP_0011,NH Hotel Group,Indonesia,Tour Operator,2021,6183786,5339709,8.7,304212.99,63565.45,5.9,8.3,6.5,0.85,0.65,694.29,367778.44,6.2,Best vacation spot we have visited recently,Airbnb
POI_02495,COMP_0017,TUI Group,France,Cruise Line,2023,381891,336784,9,128240.38,17809.36,5,8.1,4.6,0.46,0.65,323.53,146049.74,7.5,Great location but slightly crowded during peak season,Booking.com
POI_02496,COMP_0007,Choice Hotels,United States,Travel Agency,2021,45734865,39048034,6.7,295735.47,55490.94,3.9,4.7,6.6,0.61,0.62,760.88,351226.41,4.4,Highly recommended for first-time visitors,Booking.com
POI_02497,COMP_0006,Wyndham Hotels,Spain,Hotel Chain,2022,1632369,1335716,7,473647.82,93462.98,6,4.4,3.6,0.87,0.66,1513.26,567110.8,3.8,Relaxing environment with modern amenities available,Expedia
POI_02498,COMP_0023,Norwegian Cruise Line,Italy,Cruise Line,2021,28458399,20080233,9.6,333422.13,43037.04,3.3,7.3,5.4,0.62,0.9,884.48,376459.17,6.2,Amazing experience with exceptional service and beautiful facilities,Airbnb
POI_02499,COMP_0009,Radisson Hotel Group,Italy,Tour Operator,2020,3633310,3103515,7,319622.3,49295.69,4.4,6.1,4.9,0.37,0.52,747.2,368917.99,4.1,Clean and comfortable with friendly staff members,Direct Website
POI_02500,COMP_0019,G Adventures,Australia,Hotel Chain,2024,4402587,3891440,8.8,275850.85,62247.66,3.2,7.4,7.4,0.97,0.64,441.36,338098.51,5.7,Disappointing considering the price point charged,Booking.com
POI_02501,COMP_0004,Hyatt Hotels,United Kingdom,Resort,2020,852640,754876,7.1,51335.13,6818.88,6.5,4.6,4.4,0.93,0.43,2223.6,58154.01,5.7,Perfect destination for families with children,Airbnb
POI_02502,COMP_0019,G Adventures,Indonesia,Hotel Chain,2021,773165,602261,9.7,119419.63,12040.87,8.3,8.9,7.2,0.46,0.79,1114.72,131460.5,6.1,Amazing experience with exceptional service and beautiful facilities,Expedia
POI_02503,COMP_0021,Carnival Corporation,Singapore,Cruise Line,2020,40932788,34084890,7.3,290048.31,50170.33,5.4,6.1,4.6,0.57,0.6,613.46,340218.64,3.9,Facility could use some updates and maintenance,Airbnb
POI_02504,COMP_0027,Abercrombie & Kent,Indonesia,Resort,2021,2317700,2041490,8.9,85428.54,15354.99,5,6.8,4.5,0.52,0.8,831.69,100783.53,5.9,Unforgettable experience with lasting memories,Booking.com
POI_02505,COMP_0013,Expedia Group,Australia,Tour Operator,2021,15271049,12052236,7.2,128285.27,28381.4,5.1,6.4,6.3,0.43,0.51,231.28,156666.67,4.9,Highly recommended for first-time visitors,Expedia
POI_02506,COMP_0019,G Adventures,Singapore,Cruise Line,2021,1068545,877990,8.2,334584.18,62189.1,6.7,5.6,6,0.34,0.66,806.94,396773.28,5.6,Breathtaking views and stunning natural scenery,Airbnb
POI_02507,COMP_0029,Contiki Holidays,Japan,Resort,2022,2769923,2365266,7.7,168692.38,40988.19,7.6,4.4,4.7,0.68,0.53,763.2,209680.57,4,Highly recommended for first-time visitors,Direct Website
POI_02508,COMP_0009,Radisson Hotel Group,United Kingdom,Cruise Line,2022,1475612,1069913,7,136403.59,31212.04,6.1,6,4,0.45,0.6,2361.24,167615.63,4.5,Best vacation spot we have visited recently,Airbnb
POI_02509,COMP_0012,Melia Hotels,United States,Travel Agency,2023,549653,403799,7.3,206503.23,45811.74,4.1,3.8,6.7,0.54,0.5,2373.96,252314.97,5.8,Perfect destination for families with children,Booking.com
POI_02510,COMP_0027,Abercrombie & Kent,Turkey,Cruise Line,2021,324332,281929,7.9,142198.97,20554.51,5.4,6.3,7.7,0.69,0.48,897.99,162753.48,7.4,Professional service and attention to detail,TripAdvisor
POI_02511,COMP_0007,Choice Hotels,Australia,Cruise Line,2022,54146695,41593564,8.7,364584.04,43317.06,6.1,7.7,7.5,0.68,0.64,806.38,407901.1,6.1,Unforgettable experience with lasting memories,Expedia
POI_02512,COMP_0011,NH Hotel Group,Australia,Travel Agency,2024,651839,495158,9.9,374689.15,40878.19,3.3,8.5,8.6,0.97,0.68,1481.18,415567.34,5.4,Highly recommended for first-time visitors,Booking.com
POI_02513,COMP_0017,TUI Group,United States,Resort,2022,4840118,4313018,9,229416.64,33807.47,2.9,5.8,4.8,0.92,0.73,384.04,263224.11,6.9,Breathtaking views and stunning natural scenery,Direct Website
POI_02514,COMP_0009,Radisson Hotel Group,France,Hotel Chain,2024,744038,617058,9.1,432998.44,47667.59,8,8.7,7.9,0.5,0.74,545.82,480666.03,5.2,Perfect destination for families with children,Direct Website
POI_02515,COMP_0005,Accor Hotels,Spain,Travel Agency,2022,229631,170595,6.4,433601.45,74005.51,2.4,4.9,6,0.78,0.57,1440.38,507606.96,4.1,Beautiful setting with convenient location access,TripAdvisor
POI_02516,COMP_0013,Expedia Group,Indonesia,Travel Agency,2020,3164814,2574682,7.1,414340.04,43982.86,2.5,6.9,4.5,0.53,0.48,1754.37,458322.9,3.6,Clean and comfortable with friendly staff members,Booking.com
POI_02517,COMP_0021,Carnival Corporation,Singapore,Hotel Chain,2021,6210306,5271209,9.7,496100.59,68964.96,6.8,6.6,5.2,0.72,0.59,1568.85,565065.55,7.3,Would definitely return for another visit soon,Direct Website
POI_02518,COMP_0011,NH Hotel Group,Singapore,Hotel Chain,2021,1389517,1175971,7.3,125806.94,13438.67,7,7.2,7.1,0.92,0.69,3055.28,139245.61,5,Beautiful setting with convenient location access,Airbnb
POI_02519,COMP_0006,Wyndham Hotels,Spain,Travel Agency,2021,4461614,3785163,6.9,260800.28,50604.54,2.8,6.3,6.2,0.98,0.45,677.54,311404.82,6.6,Amazing experience with exceptional service and beautiful facilities,Direct Website
POI_02520,COMP_0026,Celebrity Cruises,Turkey,Cruise Line,2024,20443476,18099492,10,260349.12,26707.6,4.8,7,7.5,0.53,0.94,1740.88,287056.72,8.6,Best vacation spot we have visited recently,Direct Website
POI_02521,COMP_0024,MSC Cruises,United States,Cruise Line,2021,2478012,1988405,8.2,50396.78,11561.58,3,4.7,6.6,0.46,0.71,505.5,61958.36,6.2,Highly recommended for first-time visitors,Airbnb
POI_02522,COMP_0020,Intrepid Travel,Singapore,Cruise Line,2023,1544434,1269989,6.1,101970.28,12534.59,6,5.7,3.8,0.44,0.5,706.92,114504.87,5.6,Unforgettable experience with lasting memories,Booking.com
POI_02523,COMP_0030,Insight Vacations,Japan,Travel Agency,2020,1908057,1505047,8.3,69502.9,13663.26,2.8,6.2,8,0.32,0.68,318.72,83166.16,7.6,Would definitely return for another visit soon,Direct Website
POI_02524,COMP_0025,Disney Cruise Line,Thailand,Travel Agency,2023,1790213,1550904,8.2,307611.21,38718.89,6.7,5.2,7.2,0.47,0.69,584.57,346330.1,4.6,Best vacation spot we have visited recently,Booking.com
POI_02525,COMP_0006,Wyndham Hotels,Italy,Resort,2022,4392194,3178077,8.9,64318.68,14653.51,6.2,8.8,7.4,0.56,0.58,1061.79,78972.19,5.1,Relaxing environment with modern amenities available,TripAdvisor
POI_02526,COMP_0007,Choice Hotels,Turkey,Resort,2021,5904510,5211352,9.8,474474.25,105139.22,3,9.7,6.7,0.91,0.65,130.92,579613.47,7.1,Clean and comfortable with friendly staff members,Booking.com
POI_02527,COMP_0003,IHG Hotels,Thailand,Resort,2022,27123362,23119245,8.1,297888.35,45171.56,5.2,6.6,8,0.63,0.6,2927.24,343059.91,7.7,Disappointing considering the price point charged,Direct Website
POI_02528,COMP_0006,Wyndham Hotels,Spain,Hotel Chain,2021,2189257,1850679,7,413378.93,94249.77,3.2,5.6,6.7,0.97,0.42,2058.48,507628.7,4.6,Breathtaking views and stunning natural scenery,Expedia
POI_02529,COMP_0010,Minor Hotels,Thailand,Hotel Chain,2021,909697,703589,7.8,194458.59,28278.81,6.6,7.4,5,0.98,0.64,345.48,222737.4,7.3,Facility could use some updates and maintenance,Expedia
POI_02530,COMP_0014,Booking Holdings,United Kingdom,Resort,2021,97519,76428,6.7,155702.48,31651.1,6.5,5.3,3.8,0.68,0.63,405.24,187353.58,5.2,Professional service and attention to detail,Airbnb
POI_02531,COMP_0001,Marriott International,Spain,Resort,2022,473288,417622,8.1,385785.18,90178.93,5.3,5.1,4.5,0.41,0.63,258.9,475964.11,5.3,Good value for money with comfortable accommodations,Direct Website
POI_02532,COMP_0018,Thomas Cook,Indonesia,Cruise Line,2021,641281,495591,8.3,403079.13,47274.5,5.4,7.2,7.2,0.6,0.66,1627.2,450353.63,8,Exceeded expectations in every possible way,Direct Website
POI_02533,COMP_0027,Abercrombie & Kent,Spain,Resort,2020,1859533,1525266,8.1,198915.04,34760.78,3.7,6.3,4.7,0.71,0.66,367.92,233675.82,5.7,Outstanding service exceeded our expectations completely,Expedia
POI_02534,COMP_0011,NH Hotel Group,United States,Resort,2023,4162007,3503607,7,360474.26,82427.69,3.4,3.8,3.5,0.72,0.47,1405.44,442901.95,3.5,Clean and comfortable with friendly staff members,Airbnb
POI_02535,COMP_0027,Abercrombie & Kent,Indonesia,Cruise Line,2024,1778616,1385372,6.6,170077.84,21355.94,5.4,4.3,5.1,1,0.5,1807.08,191433.78,5.1,Outstanding service exceeded our expectations completely,TripAdvisor
POI_02536,COMP_0003,IHG Hotels,Singapore,Cruise Line,2024,3143879,2775244,9,194744.81,23921.41,6.8,7,4.8,0.81,0.76,1150.16,218666.22,7.4,Amazing experience with exceptional service and beautiful facilities,Expedia
POI_02537,COMP_0029,Contiki Holidays,Turkey,Resort,2021,1569776,1127450,9.9,296887.03,71352.17,3.6,8.3,5.8,0.94,0.89,722.19,368239.2,6.5,Beautiful setting with convenient location access,Airbnb
POI_02538,COMP_0011,NH Hotel Group,Italy,Hotel Chain,2024,26044129,19183431,9.4,479687.13,67128.06,4.2,7.1,7.5,0.32,0.7,411.03,546815.19,8.6,Relaxing environment with modern amenities available,Direct Website
POI_02539,COMP_0030,Insight Vacations,United Kingdom,Resort,2021,1665196,1332368,9.2,358506.97,44449.33,6.1,5.6,7,0.64,0.62,2823.56,402956.3,9.1,Exceeded expectations in every possible way,Expedia
POI_02540,COMP_0002,Hilton Worldwide,Japan,Tour Operator,2023,388230,274769,8.3,160995.31,30850.98,5.4,5.8,5,0.56,0.78,929.04,191846.29,7.2,Excellent staff and well-maintained property throughout,Airbnb
POI_02541,COMP_0013,Expedia Group,Indonesia,Resort,2023,34069911,27420309,9.6,244421.22,45137.13,7.6,8.7,8,0.98,0.85,1383.14,289558.35,8.5,Peaceful atmosphere perfect for relaxation and unwinding,Airbnb
POI_02542,COMP_0010,Minor Hotels,United States,Cruise Line,2020,4866078,3432598,7.8,152543.76,35209.85,3.5,7.3,4.1,0.46,0.56,1968.52,187753.61,6.8,Highly recommended for first-time visitors,Direct Website
POI_02543,COMP_0006,Wyndham Hotels,UAE,Cruise Line,2024,1726059,1340909,7.1,320811.86,71491.02,3.9,4.1,6.6,0.57,0.67,709.11,392302.88,6.7,Good value for money with comfortable accommodations,Direct Website
POI_02544,COMP_0026,Celebrity Cruises,United Kingdom,Tour Operator,2020,252640,178623,9.5,106960.79,12504.11,6.1,9,8.1,0.91,0.79,3110.4,119464.9,5,Outstanding service exceeded our expectations completely,Booking.com
POI_02545,COMP_0006,Wyndham Hotels,Singapore,Resort,2024,812936,652065,8.2,189841.17,29742.25,4.4,5.5,6.7,0.92,0.65,1685.88,219583.42,6.9,Lovely place with authentic local experiences,Direct Website
POI_02546,COMP_0022,Royal Caribbean,Spain,Hotel Chain,2023,19903172,17222687,7.3,168520.71,34415.53,5.2,7,6.9,0.95,0.49,1579.38,202936.24,6.3,Outstanding service exceeded our expectations completely,Direct Website
POI_02547,COMP_0025,Disney Cruise Line,France,Tour Operator,2023,3924806,2891683,7.6,442757.38,63363.63,6.1,5.9,5.9,0.83,0.68,1955.52,506121.01,4.7,Highly recommended for first-time visitors,Booking.com
POI_02548,COMP_0020,Intrepid Travel,United States,Cruise Line,2024,3644593,3240407,6.4,208427.53,46240.42,4,4.5,3.2,0.34,0.53,502.87,254667.95,5.1,Beautiful setting with convenient location access,Direct Website
POI_02549,COMP_0023,Norwegian Cruise Line,Singapore,Travel Agency,2022,2068190,1584046,6.7,103777.7,16591.7,5.1,5.3,3.9,0.47,0.62,2346.04,120369.4,4,Good value for money with comfortable accommodations,Expedia
POI_02550,COMP_0014,Booking Holdings,Italy,Cruise Line,2020,268453,194306,6.9,113992.22,19721.28,5.2,6,5.8,0.95,0.45,341.2,133713.5,4.6,Peaceful atmosphere perfect for relaxation and unwinding,Booking.com
