POI_ID,Common_Travel_Partner,Total_Visitors,Dominant_Age_Group,Origin_Country,Average_Sentiment_Score,Average_Rating,Reviews,Avg_spend_per_head,Accesebility_index,Travel_mode,time_spent,Overall_experience,  
POI_03011,Couple,2,36-45,China,7,7,Amazing experience with great service,606.98,6,Car,30 mins,6.9,
POI_03012,Solo,1,46-55,China,7.3,6.7,Beautiful location but crowded,675.66,5.1,Car,240 mins,7.3,
POI_03013,Family,3,18-25,United States,8.2,8.3,Amazing experience with great service,440.15,4.6,Car,90 mins,8.2,
POI_03014,Solo,1,46-55,United States,6.1,6.2,Breathtaking views,161.46,4.9,Car,180 mins,5.6,
POI_03015,Couple,2,46-55,France,8.4,8.3,Could be better maintained,458.66,4.9,Train,60 mins,7.7,
POI_03016,Couple,2,36-45,China,6.7,6.6,Peaceful and relaxing atmosphere,466.65,4,Train,90 mins,7,
POI_03017,Solo,1,36-45,Japan,10,9.5,Good value for money,616.78,9.1,Cruise,240 mins,9.7,
POI_03018,Family,5,18-25,Australia,6.5,6.5,Beautiful location but crowded,177.24,3.7,Bus,30 mins,6.3,
POI_03019,Solo,1,46-55,Australia,6.2,6.8,Highly recommended destination,370.57,5.2,Cruise,30 mins,7,
POI_03020,Solo,1,36-45,United States,7,6.4,Beautiful location but crowded,227.96,3.3,Bus,72 hours,5.9,
POI_03021,Couple,2,18-25,United Kingdom,7.5,7,Perfect for families,319.16,5.6,Train,120 mins,6.4,
POI_03022,Couple,2,56-65,Japan,9.5,8.7,Could be better maintained,616.91,7.6,Cruise,90 mins,8.1,
POI_03023,Friends,4,26-35,Germany,7.1,7.8,Beautiful location but crowded,478.5,6.7,Car,120 mins,7.9,
POI_03024,Family,5,36-45,Canada,9,9.6,Beautiful location but crowded,262.53,6.2,Bus,90 mins,10,
POI_03025,Family,5,65+,United Kingdom,6.7,6.3,Unforgettable memories created,781.09,5.8,Bus,240 mins,5.7,
POI_03026,Friends,7,56-65,United States,9.4,9,Peaceful and relaxing atmosphere,644.01,5.4,Cruise,180 mins,8.8,
POI_03027,Friends,3,36-45,United Kingdom,7.2,7.3,Peaceful and relaxing atmosphere,478.19,4.5,Train,96 hours,6.8,
POI_03028,Solo,1,26-35,Australia,7.4,7.7,Beautiful location but crowded,233.44,5.5,Train,90 mins,7.1,
POI_03029,Couple,2,26-35,Australia,8.5,8.3,Excellent facilities and staff,438.88,7.2,Flight,60 mins,7.8,
POI_03030,Family,3,26-35,Japan,7.7,7.4,Excellent facilities and staff,747.45,6.8,Bus,90 mins,8,
POI_03031,Solo,1,46-55,United Kingdom,8.9,9.5,Could be better maintained,717.49,6.5,Flight,60 mins,9.2,
POI_03032,Solo,1,65+,Germany,10,10,Excellent facilities and staff,663.64,8.2,Bus,120 mins,10,
POI_03033,Friends,6,46-55,France,8.2,7.7,Breathtaking views,710.5,5.9,Cruise,72 hours,8.4,
POI_03034,Couple,2,56-65,France,8.6,8.9,Peaceful and relaxing atmosphere,732.64,5.7,Cruise,180 mins,8.3,
POI_03035,Friends,3,46-55,France,7.9,8,Unforgettable memories created,702.23,4,Flight,72 hours,8.2,
POI_03036,Friends,5,18-25,Germany,9.6,9.9,Beautiful location but crowded,331.04,8.5,Bus,120 mins,10,
POI_03037,Solo,1,65+,Japan,9,8.2,Beautiful location but crowded,271.82,8,Cruise,24 hours,8.5,
POI_03038,Solo,1,18-25,Germany,6.2,6.8,Highly recommended destination,356.85,5.2,Cruise,240 mins,7.2,
POI_03039,Couple,2,56-65,Canada,8.5,7.9,Highly recommended destination,438.78,5.3,Flight,90 mins,7.5,
POI_03040,Friends,6,26-35,Germany,8.4,8,Breathtaking views,778.35,7.4,Car,30 mins,7.8,
POI_03041,Friends,7,56-65,United Kingdom,10,9.3,Excellent facilities and staff,535.8,7.6,Car,24 hours,9.2,
POI_03042,Solo,1,18-25,France,9,8.7,Amazing experience with great service,662.62,6.6,Flight,90 mins,8.5,
POI_03043,Solo,1,18-25,Canada,9.1,8.5,Perfect for families,626.12,8.3,Train,120 mins,7.7,
POI_03044,Couple,2,18-25,France,6.3,6.2,Amazing experience with great service,179.26,4,Bus,60 mins,6.5,
POI_03045,Solo,1,26-35,United States,7.5,7.5,Unforgettable memories created,415.43,7.2,Train,30 mins,7.1,
POI_03046,Solo,1,65+,United Kingdom,6.7,6.9,Peaceful and relaxing atmosphere,351.35,5.9,Bus,90 mins,6.8,
POI_03047,Couple,2,46-55,Germany,9.5,9.8,Highly recommended destination,548.67,7.7,Flight,90 mins,10,
POI_03048,Family,5,36-45,United States,9.1,9.5,Beautiful location but crowded,298.22,6.7,Car,120 hours,10,
POI_03049,Friends,5,36-45,Japan,8.7,9,Unforgettable memories created,205.08,6.9,Car,120 mins,9,
POI_03050,Couple,2,46-55,Australia,8.8,9.2,Unforgettable memories created,640.15,7,Cruise,60 mins,9.8,
POI_03051,Friends,4,36-45,United States,9.3,9.6,Amazing experience with great service,216.31,5,Bus,240 mins,9.2,
POI_03052,Solo,1,26-35,Japan,6.8,6.6,Unforgettable memories created,664.95,5.2,Cruise,30 mins,6.2,
POI_03053,Family,3,18-25,China,8.5,8.1,Amazing experience with great service,467.38,5.8,Flight,72 hours,8.3,
POI_03054,Couple,2,26-35,Australia,9.7,9.8,Amazing experience with great service,526.89,7.9,Cruise,60 mins,9.7,
POI_03055,Friends,5,18-25,France,5.8,6.2,Amazing experience with great service,300.14,5.7,Cruise,60 mins,6.4,
POI_03056,Family,4,36-45,Canada,9.5,10,Peaceful and relaxing atmosphere,264.43,9.9,Flight,90 mins,10,
POI_03057,Friends,6,46-55,Germany,7.8,8.5,Perfect for families,472.49,5.6,Train,120 mins,9.3,
POI_03058,Family,5,26-35,France,8.4,7.8,Beautiful location but crowded,286.1,4.7,Train,240 mins,7.1,
POI_03059,Solo,1,46-55,Australia,9.5,9.3,Perfect for families,337.29,5.7,Bus,24 hours,9.4,
POI_03060,Friends,3,36-45,China,6.2,6.2,Peaceful and relaxing atmosphere,469.81,5.8,Cruise,24 hours,5.6,
POI_03061,Friends,3,65+,Japan,5.7,6.1,Excellent facilities and staff,571.05,5.3,Bus,30 mins,6.3,
POI_03062,Solo,1,36-45,China,9.6,9.3,Beautiful location but crowded,428.28,9,Flight,90 mins,9.7,
POI_03063,Friends,4,26-35,China,8.6,7.9,Good value for money,355.27,4,Bus,30 mins,7.2,
POI_03064,Family,3,36-45,United States,8.7,8.4,Highly recommended destination,241.12,4.3,Car,120 mins,8.5,
POI_03065,Solo,1,46-55,United States,8,8.5,Breathtaking views,434.73,5.5,Flight,60 mins,9.3,
POI_03066,Solo,1,46-55,United Kingdom,7.1,7.8,Amazing experience with great service,609.44,5,Train,72 hours,7.4,
POI_03067,Solo,1,65+,Japan,8.2,9,Peaceful and relaxing atmosphere,768.74,7.8,Train,120 mins,8.7,
POI_03068,Solo,1,46-55,France,6.5,6.5,Good value for money,133.51,6.3,Car,240 mins,6,
POI_03069,Family,3,65+,Australia,8.6,8.3,Breathtaking views,694.27,7.4,Train,90 mins,8.4,
POI_03070,Solo,1,18-25,Australia,9.5,8.8,Highly recommended destination,601.96,7.2,Car,96 hours,8.2,
POI_03071,Friends,5,46-55,Japan,7.5,8.1,Excellent facilities and staff,370.05,4.3,Flight,120 mins,8,
POI_03072,Family,5,18-25,Australia,8.2,7.8,Amazing experience with great service,617.09,7.3,Car,240 mins,8,
POI_03073,Friends,5,65+,Germany,6.4,6.6,Beautiful location but crowded,724.31,4.2,Flight,96 hours,7.2,
POI_03074,Solo,1,56-65,Germany,9.2,8.6,Amazing experience with great service,166.47,7.4,Car,30 mins,8.2,
POI_03075,Family,4,65+,Germany,6.2,6.6,Perfect for families,537.62,5.3,Cruise,120 mins,6.8,
POI_03076,Couple,2,36-45,Germany,8,7.5,Beautiful location but crowded,799.46,5.5,Bus,90 mins,7.3,
POI_03077,Solo,1,56-65,Japan,6.9,6.6,Unforgettable memories created,703.99,3.8,Bus,180 mins,6.3,
POI_03078,Family,5,18-25,Japan,6.7,6.3,Could be better maintained,326.21,4.9,Cruise,60 mins,6.2,
POI_03079,Solo,1,46-55,Germany,7.3,8.1,Unforgettable memories created,476.18,4.8,Cruise,240 mins,7.6,
POI_03080,Solo,1,65+,Australia,7.2,6.9,Excellent facilities and staff,278.07,3.5,Bus,180 mins,7.5,
POI_03081,Solo,1,46-55,Japan,9.7,9.9,Unforgettable memories created,290.85,7.4,Train,180 mins,10,
POI_03082,Friends,7,46-55,United Kingdom,9.1,8.8,Perfect for families,318.21,5.8,Flight,48 hours,8.8,
POI_03083,Solo,1,26-35,France,7.2,7.9,Excellent facilities and staff,431.35,5.4,Bus,240 mins,7.4,
POI_03084,Family,5,26-35,China,7.8,8.3,Peaceful and relaxing atmosphere,674.49,5.3,Train,24 hours,8.6,
POI_03085,Solo,1,36-45,Canada,7.5,8,Beautiful location but crowded,307.4,4,Cruise,240 mins,8.6,
POI_03086,Couple,2,65+,United States,9.2,9.2,Unforgettable memories created,529.76,8.5,Car,90 mins,9.4,
POI_03087,Couple,2,46-55,Japan,7.7,7.1,Could be better maintained,319.71,5.6,Train,60 mins,7,
POI_03088,Family,3,18-25,China,8,8.1,Beautiful location but crowded,229.63,6.8,Train,240 mins,8.4,
POI_03089,Family,3,46-55,France,9.8,9.7,Highly recommended destination,230.03,7.8,Car,240 mins,10,
POI_03090,Solo,1,56-65,Canada,7,6.8,Good value for money,228.32,5,Cruise,72 hours,6.1,
POI_03091,Family,4,56-65,Canada,7,7.2,Highly recommended destination,302.81,5.8,Train,120 mins,6.8,
POI_03092,Friends,3,65+,United States,7.9,8,Highly recommended destination,729.56,5.3,Flight,120 hours,8.5,
POI_03093,Friends,5,56-65,France,10,9.8,Peaceful and relaxing atmosphere,461.51,7.5,Cruise,180 mins,10,
POI_03094,Friends,3,65+,Germany,6.8,7.4,Highly recommended destination,722.13,6.2,Flight,24 hours,7.7,
POI_03095,Family,4,36-45,France,6.5,7,Amazing experience with great service,154.93,5.4,Bus,120 mins,6.4,
POI_03096,Solo,1,65+,China,6.2,6.7,Highly recommended destination,111.27,3.9,Flight,120 hours,7,
POI_03097,Friends,5,46-55,United Kingdom,7.4,7.3,Perfect for families,480.98,5.6,Cruise,96 hours,7.9,
POI_03098,Couple,2,65+,United States,6.8,7.5,Could be better maintained,275.84,7,Flight,120 mins,7.3,
POI_03099,Solo,1,65+,Australia,9,8.4,Beautiful location but crowded,704.68,4.2,Flight,180 mins,9.1,
POI_03100,Solo,1,26-35,France,6.3,6.3,Amazing experience with great service,358.32,4.1,Train,96 hours,6.5,
POI_03101,Solo,1,56-65,United Kingdom,8.7,8.5,Amazing experience with great service,447.73,5.1,Flight,90 mins,8.9,
POI_03102,Couple,2,36-45,Canada,6,6.4,Peaceful and relaxing atmosphere,368.79,5.3,Train,90 mins,6.3,
POI_03103,Solo,1,46-55,Japan,6.5,7.1,Excellent facilities and staff,203.55,7.1,Cruise,240 mins,7.4,
POI_03104,Couple,2,65+,United States,8.1,8.5,Unforgettable memories created,772.11,4.4,Car,96 hours,7.7,
POI_03105,Solo,1,56-65,Australia,9.6,9.5,Highly recommended destination,406.61,7.9,Car,90 mins,9.8,
POI_03106,Solo,1,36-45,France,5.7,6.2,Amazing experience with great service,763.1,5.6,Car,30 mins,5.8,
POI_03107,Solo,1,18-25,Australia,7.3,8,Could be better maintained,564.14,6.7,Car,180 mins,7.6,
POI_03108,Solo,1,36-45,United States,9,8.3,Breathtaking views,787.96,8.1,Bus,30 mins,8.5,
POI_03109,Family,5,18-25,United States,8.4,8,Amazing experience with great service,112.86,4.7,Flight,90 mins,8,
POI_03110,Couple,2,36-45,Canada,7.5,7,Perfect for families,376.41,5.1,Train,90 mins,7.5,
POI_03111,Friends,4,26-35,Japan,8.1,8.3,Could be better maintained,404.12,5.1,Bus,30 mins,8.9,
POI_03112,Solo,1,26-35,China,8.3,8.3,Breathtaking views,632.41,6.4,Car,60 mins,8.4,
POI_03113,Family,5,18-25,Canada,6.9,6.3,Beautiful location but crowded,144.24,3.4,Bus,90 mins,6.4,
POI_03114,Solo,1,65+,Germany,6.4,6.3,Excellent facilities and staff,218.76,6.1,Train,30 mins,6.1,
POI_03115,Friends,6,18-25,Australia,6.6,6.8,Highly recommended destination,250.75,3.8,Car,90 mins,7.3,
POI_03116,Couple,2,26-35,China,6.3,6.6,Beautiful location but crowded,493.62,6.2,Train,120 mins,6.3,
POI_03117,Solo,1,65+,France,9.9,9.7,Peaceful and relaxing atmosphere,297.06,5.8,Cruise,180 mins,10,
POI_03118,Friends,6,26-35,United Kingdom,8.7,9.5,Peaceful and relaxing atmosphere,114.92,7.2,Cruise,240 mins,8.7,
POI_03119,Family,5,56-65,Canada,6.6,6.6,Good value for money,699.71,5.2,Bus,180 mins,7.1,
POI_03120,Friends,6,18-25,Australia,6.5,6.2,Excellent facilities and staff,634.39,3.4,Cruise,180 mins,6.6,
POI_03121,Solo,1,65+,China,7.4,6.8,Unforgettable memories created,546.11,5.5,Flight,180 mins,6.5,
POI_03122,Couple,2,18-25,Canada,7,6.5,Breathtaking views,678.54,6,Cruise,96 hours,6.5,
POI_03123,Family,4,65+,Australia,6.7,6.6,Good value for money,186.97,4,Cruise,240 mins,6,
POI_03124,Solo,1,36-45,Canada,8.4,8.3,Could be better maintained,724.64,6.5,Flight,60 mins,8.1,
POI_03125,Solo,1,65+,Japan,8.8,8.6,Could be better maintained,294.28,4.7,Car,60 mins,8.6,
POI_03126,Family,4,65+,Canada,7.6,7.8,Breathtaking views,752.79,7.1,Bus,48 hours,8.6,
POI_03127,Couple,2,18-25,Canada,9.9,9.4,Excellent facilities and staff,599.87,7.7,Bus,240 mins,10,
POI_03128,Solo,1,65+,France,8.1,7.4,Excellent facilities and staff,482.95,4.3,Bus,96 hours,7.5,
POI_03129,Family,4,36-45,United Kingdom,7.8,8.4,Unforgettable memories created,723.1,6.1,Car,60 mins,8.3,
POI_03130,Friends,7,46-55,Canada,7.2,6.6,Highly recommended destination,482.5,5.8,Car,60 mins,5.9,
POI_03131,Friends,5,56-65,Japan,5.6,6.1,Amazing experience with great service,513.69,4.4,Bus,60 mins,6.4,
POI_03132,Friends,7,56-65,United States,8.4,9.2,Could be better maintained,240.71,7.6,Cruise,180 mins,9.5,
POI_03133,Couple,2,65+,France,8.6,8.3,Unforgettable memories created,409.67,6.2,Flight,60 mins,9,
POI_03134,Family,3,56-65,France,7.5,7.7,Beautiful location but crowded,139.94,7.3,Cruise,30 mins,7,
POI_03135,Friends,5,36-45,United States,7.7,8.1,Good value for money,119.82,4.3,Flight,30 mins,8.4,
POI_03136,Family,4,56-65,Japan,9.9,9.3,Beautiful location but crowded,569.1,8.7,Flight,240 mins,8.7,
POI_03137,Friends,7,65+,France,7.6,6.9,Excellent facilities and staff,533.2,5.6,Train,120 hours,6.4,
POI_03138,Family,5,46-55,Germany,7.2,6.8,Could be better maintained,247.58,4.8,Bus,60 mins,6.5,
POI_03139,Couple,2,65+,China,7.4,7.7,Could be better maintained,358.86,6.9,Cruise,60 mins,8.2,
POI_03140,Friends,4,56-65,United Kingdom,9.1,9.3,Peaceful and relaxing atmosphere,194.63,8.9,Car,240 mins,9.8,
POI_03141,Family,3,56-65,China,8.3,9.1,Excellent facilities and staff,710.58,5.9,Cruise,120 mins,9.2,
POI_03142,Solo,1,18-25,France,6.6,6.1,Amazing experience with great service,390.67,5.9,Bus,120 mins,6.3,
POI_03143,Family,4,46-55,Germany,7.4,6.9,Beautiful location but crowded,703.32,5.9,Cruise,30 mins,6.4,
POI_03144,Solo,1,26-35,France,7.7,7.1,Good value for money,315.98,4.8,Train,120 mins,7.4,
POI_03145,Couple,2,36-45,Japan,6.3,6.8,Amazing experience with great service,336.95,5.7,Flight,180 mins,6.2,
POI_03146,Family,3,36-45,Australia,9.3,8.5,Could be better maintained,257.84,5.8,Train,30 mins,7.9,
POI_03147,Family,3,46-55,United States,9.3,8.7,Could be better maintained,719.36,7.4,Train,30 mins,7.9,
POI_03148,Friends,7,65+,United States,6.6,6.9,Beautiful location but crowded,351.74,3.7,Flight,30 mins,7.1,
POI_03149,Solo,1,46-55,China,6.9,6.8,Good value for money,750.31,3.5,Cruise,120 mins,6.8,
POI_03150,Family,3,18-25,France,6.7,6.7,Good value for money,288.18,4.3,Car,180 mins,7.1,
POI_03151,Solo,1,18-25,Japan,8.5,8.8,Good value for money,761.27,4.6,Flight,240 mins,8.8,
POI_03152,Couple,2,65+,France,9.1,8.7,Could be better maintained,149.7,8,Bus,180 mins,8.8,
POI_03153,Family,4,18-25,France,9.3,9.2,Excellent facilities and staff,276.24,5.9,Train,90 mins,9.9,
POI_03154,Family,5,18-25,United Kingdom,7.1,7.2,Could be better maintained,653.79,5.1,Bus,30 mins,7.5,
POI_03155,Solo,1,18-25,Canada,7.7,7.8,Perfect for families,401.57,5.5,Car,120 mins,8.5,
POI_03156,Family,4,18-25,France,9.4,9.1,Peaceful and relaxing atmosphere,745.99,5.9,Train,180 mins,9.2,
POI_03157,Family,3,18-25,Germany,8.5,8.2,Could be better maintained,750.46,5.4,Cruise,240 mins,8.2,
POI_03158,Family,4,18-25,Australia,9.1,9.1,Unforgettable memories created,284.21,8.1,Cruise,24 hours,8.7,
POI_03159,Solo,1,18-25,Australia,6.8,7.3,Highly recommended destination,293.24,4.2,Flight,90 mins,7.9,
POI_03160,Friends,7,46-55,China,10,10,Amazing experience with great service,413.26,6.1,Car,90 mins,10,
POI_03161,Solo,1,65+,Canada,7.4,7,Perfect for families,163.19,4.6,Flight,240 mins,6.9,
POI_03162,Family,3,36-45,Canada,8.4,8.6,Breathtaking views,218.73,4.9,Flight,180 mins,8.4,
POI_03163,Solo,1,56-65,United Kingdom,7.8,8.4,Excellent facilities and staff,340.79,6.3,Cruise,60 mins,8.2,
POI_03164,Couple,2,46-55,United Kingdom,8.1,8.3,Perfect for families,558.19,6.4,Cruise,120 mins,7.9,
POI_03165,Solo,1,36-45,France,8.9,8.8,Peaceful and relaxing atmosphere,189.49,4.6,Bus,240 mins,8.3,
POI_03166,Friends,7,26-35,United States,10,9.9,Highly recommended destination,751.54,9.1,Train,120 mins,9.8,
POI_03167,Solo,1,18-25,Australia,8.4,8.9,Excellent facilities and staff,463.23,7.5,Flight,240 mins,9.6,
POI_03168,Solo,1,36-45,China,6.6,6.6,Breathtaking views,572.96,6.2,Bus,120 mins,6.9,
POI_03169,Solo,1,26-35,Japan,7.8,7.5,Good value for money,501.56,6.3,Bus,180 mins,7.7,
POI_03170,Family,5,36-45,United States,9.4,9.3,Highly recommended destination,728.74,7.7,Flight,96 hours,8.5,
POI_03171,Solo,1,56-65,Germany,9,8.8,Peaceful and relaxing atmosphere,578.39,8.3,Flight,30 mins,9.1,
POI_03172,Couple,2,18-25,United States,10,9.2,Peaceful and relaxing atmosphere,636.37,7.8,Bus,30 mins,9.3,
POI_03173,Couple,2,46-55,Japan,9.5,9,Unforgettable memories created,203.67,6.7,Flight,90 mins,8.7,
POI_03174,Solo,1,26-35,Canada,8.3,7.7,Highly recommended destination,244.44,5.5,Cruise,30 mins,7.7,
POI_03175,Solo,1,36-45,United States,8.9,8.2,Beautiful location but crowded,576.3,8,Cruise,180 mins,8.9,
POI_03176,Couple,2,46-55,France,9,9.8,Amazing experience with great service,149.13,5.9,Bus,60 mins,10,
POI_03177,Family,4,26-35,United Kingdom,9.2,9.8,Amazing experience with great service,266.98,6.5,Car,240 mins,10,
POI_03178,Couple,2,36-45,Canada,8.6,8.1,Beautiful location but crowded,167.18,7.3,Flight,120 mins,7.7,
POI_03179,Solo,1,56-65,France,8.7,9.6,Beautiful location but crowded,765.78,7.5,Cruise,30 mins,10,
POI_03180,Friends,6,36-45,United States,8.2,8.6,Peaceful and relaxing atmosphere,375.54,8.4,Car,30 mins,7.9,
POI_03181,Couple,2,46-55,France,8,7.9,Could be better maintained,494.63,4.5,Train,180 mins,7.7,
POI_03182,Couple,2,56-65,United States,9.1,9.9,Breathtaking views,217.12,8.7,Flight,72 hours,9.3,
POI_03183,Solo,1,26-35,Canada,8,7.8,Good value for money,248.13,5,Cruise,90 mins,8.4,
POI_03184,Friends,3,56-65,France,8.7,9.5,Good value for money,185.34,8.3,Bus,90 mins,8.8,
POI_03185,Solo,1,36-45,United States,10,9.3,Highly recommended destination,372.01,6,Cruise,72 hours,9.7,
POI_03186,Couple,2,65+,United States,6.8,6.7,Excellent facilities and staff,407.54,3.9,Train,30 mins,6.1,
POI_03187,Friends,4,18-25,United Kingdom,8.6,9,Perfect for families,666.43,5.3,Flight,120 hours,9.7,
POI_03188,Friends,5,46-55,France,7.4,7.3,Could be better maintained,202.77,6,Flight,120 mins,7.8,
POI_03189,Friends,3,56-65,United States,6.8,6.2,Perfect for families,494.31,4.4,Train,96 hours,5.8,
POI_03190,Solo,1,56-65,Canada,6.1,6.4,Amazing experience with great service,617.08,3.7,Flight,180 mins,6.1,
POI_03191,Friends,3,26-35,China,9.8,9.9,Amazing experience with great service,343.52,7.8,Cruise,180 mins,9.8,
POI_03192,Friends,7,18-25,United States,9.3,9.4,Breathtaking views,169.87,9.2,Bus,180 mins,8.9,
POI_03193,Family,3,26-35,France,9.2,9.9,Breathtaking views,585.18,8.1,Car,120 hours,10,
POI_03194,Solo,1,65+,Canada,8.3,8.7,Unforgettable memories created,348.72,8.3,Bus,30 mins,9.3,
POI_03195,Family,5,65+,France,9.4,9.4,Peaceful and relaxing atmosphere,196.71,4.8,Cruise,120 mins,8.9,
POI_03196,Friends,5,65+,Canada,7.2,6.6,Excellent facilities and staff,480.63,5.5,Bus,30 mins,6.9,
POI_03197,Friends,5,36-45,United States,6.7,7.4,Perfect for families,418.75,7,Cruise,180 mins,7.4,
POI_03198,Couple,2,65+,Japan,7.3,7.1,Good value for money,328.62,5.4,Bus,30 mins,7.4,
POI_03199,Family,5,46-55,China,6.5,6.1,Good value for money,784.3,3.7,Bus,60 mins,5.7,
POI_03200,Couple,2,36-45,Canada,7.2,7.7,Unforgettable memories created,650.31,4.2,Cruise,72 hours,8.4,
POI_03201,Solo,1,36-45,Canada,7.1,6.6,Breathtaking views,439.91,6.2,Bus,60 mins,6.3,
POI_03202,Family,4,46-55,Canada,7.5,7.3,Peaceful and relaxing atmosphere,490.37,5.5,Bus,120 mins,7.7,
POI_03203,Couple,2,36-45,Japan,6.7,6.7,Peaceful and relaxing atmosphere,203.92,5.5,Train,90 mins,7.2,
POI_03204,Solo,1,46-55,United Kingdom,7.9,7.9,Excellent facilities and staff,250.63,7.5,Bus,120 mins,8,
POI_03205,Solo,1,26-35,United Kingdom,9.5,9,Could be better maintained,362.8,4.9,Train,180 mins,8.6,
POI_03206,Friends,4,26-35,United Kingdom,8.1,7.9,Perfect for families,796.99,7.6,Car,120 mins,8.4,
POI_03207,Family,3,46-55,Japan,9.3,9,Could be better maintained,450.8,5.6,Car,120 hours,9.7,
POI_03208,Friends,5,26-35,Canada,6.9,7.3,Good value for money,341.95,3.8,Car,30 mins,7.7,
POI_03209,Solo,1,56-65,Australia,7.1,6.5,Beautiful location but crowded,485.93,3.5,Car,180 mins,6.7,
POI_03210,Family,3,36-45,Japan,7.1,6.5,Peaceful and relaxing atmosphere,518.53,5.2,Train,30 mins,7.1,
POI_03211,Family,5,65+,United Kingdom,6.3,6.5,Amazing experience with great service,735.18,4.6,Car,60 mins,6.3,
POI_03212,Friends,7,26-35,United Kingdom,9.6,9.2,Beautiful location but crowded,409.24,6.7,Bus,120 mins,8.3,
POI_03213,Friends,6,18-25,China,6.4,6.7,Could be better maintained,452.69,3.4,Flight,60 mins,7.2,
POI_03214,Couple,2,46-55,Australia,8.1,7.5,Peaceful and relaxing atmosphere,104.2,6.8,Train,72 hours,8.1,
POI_03215,Solo,1,36-45,Germany,8.1,8.3,Peaceful and relaxing atmosphere,338.9,6.2,Bus,120 mins,7.8,
POI_03216,Couple,2,65+,Canada,8.3,7.9,Perfect for families,638.53,6.6,Car,180 mins,8.1,
POI_03217,Solo,1,65+,Japan,9.5,9.3,Perfect for families,195.19,8.7,Train,180 mins,8.5,
POI_03218,Couple,2,65+,United Kingdom,9.3,8.9,Unforgettable memories created,767.53,7.8,Bus,120 mins,8.4,
POI_03219,Family,5,65+,Canada,7.9,7.4,Highly recommended destination,114.76,7,Bus,120 mins,7.6,
POI_03220,Friends,4,65+,France,10,10,Unforgettable memories created,522.14,5,Bus,60 mins,9.4,
